,From_Node_ID,To_Node_ID,order/service
290,381,80,"[{'ExtOrders_id': 4479, 'quantity': 493, 'placed_when': '1992-10-10', 'actual_date': '1992-10-30 00:00:00', 'expected_date': '1992-11-07', 'cost': 36.57, 'status': 'Closed'}, {'ExtOrders_id': 9064, 'quantity': 295, 'placed_when': '1983-12-09', 'actual_date': '1983-12-29 00:00:00', 'expected_date': '1984-01-03', 'cost': 1017.65, 'status': 'Closed'}]"
291,311,12,[]
292,404,63,[]
293,405,75,"[{'ExtOrders_id': 8174, 'quantity': 886, 'placed_when': '1970-11-12', 'actual_date': '1970-12-02 00:00:00', 'expected_date': '1970-11-27', 'cost': 9.27, 'status': 'Delayed'}]"
294,405,55,[]
295,433,139,[]
296,458,29,"[{'ExtOrders_id': 5650, 'quantity': 268, 'placed_when': '1978-09-22', 'actual_date': '1978-10-08 00:00:00', 'expected_date': '1978-10-08', 'cost': 378.47, 'status': 'Closed'}, {'ExtOrders_id': 9507, 'quantity': 509, 'placed_when': '1989-08-12', 'actual_date': '1989-08-29 00:00:00', 'expected_date': '1989-09-08', 'cost': 27.69, 'status': 'Closed'}]"
297,394,67,"[{'ExtOrders_id': 8940, 'quantity': 706, 'placed_when': '2002-01-30', 'actual_date': '2002-02-19 00:00:00', 'expected_date': '2002-02-12', 'cost': 634.74, 'status': 'Delayed'}]"
298,306,25,"[{'ExtOrders_id': 9052, 'quantity': 217, 'placed_when': '1980-08-10', 'actual_date': 'Unknown', 'expected_date': '1980-08-26', 'cost': 9168.34, 'status': 'Out For Delivery'}]"
299,519,54,[]
300,471,263,"[{'IntOrders_id': 9931, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
301,315,217,"[{'IntOrders_id': 8605, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 38.9, 'status': 'Closed'}]"
302,531,193,"[{'IntOrders_id': 9932, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
303,540,267,"[{'IntOrders_id': 2591, 'quantity': 373, 'placed_when': '2013-04-16', 'actual_date': 'Unknown', 'expected_date': '2013-05-07', 'cost': 3551.9, 'status': 'Out For Delivery'}]"
304,569,272,"[{'IntOrders_id': 6219, 'quantity': 598, 'placed_when': '2001-06-19', 'actual_date': 'Unknown', 'expected_date': '2001-07-15', 'cost': 6.27, 'status': 'Out For Delivery'}, {'IntOrders_id': 6471, 'quantity': 684, 'placed_when': '2017-06-13', 'actual_date': 'Unknown', 'expected_date': '2017-07-09', 'cost': 1254.47, 'status': 'Out For Delivery'}]"
305,468,197,"[{'IntOrders_id': 7505, 'quantity': 673, 'placed_when': '1984-12-21', 'actual_date': 'Unknown', 'expected_date': '1985-01-19', 'cost': 6.32, 'status': 'Out For Delivery'}]"
306,464,153,"[{'IntOrders_id': 7903, 'quantity': 164, 'placed_when': '1991-02-02', 'actual_date': '1991-02-17 00:00:00', 'expected_date': '1991-02-28', 'cost': 616.71, 'status': 'Closed'}, {'IntOrders_id': 3865, 'quantity': 717, 'placed_when': '1987-06-14', 'actual_date': 'Unknown', 'expected_date': '1987-07-01', 'cost': 94.88, 'status': 'Out For Delivery'}]"
307,393,157,"[{'IntOrders_id': 9934, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
308,372,263,"[{'IntOrders_id': 9935, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
309,507,188,"[{'IntOrders_id': 9938, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
310,493,295,"[{'IntOrders_id': 3057, 'quantity': 771, 'placed_when': '2007-10-29', 'actual_date': '2007-11-08 00:00:00', 'expected_date': '2007-11-16', 'cost': 8.24, 'status': 'Closed'}]"
311,417,194,"[{'IntOrders_id': 8373, 'quantity': 979, 'placed_when': '1998-01-23', 'actual_date': 'Unknown', 'expected_date': '1998-02-11', 'cost': 29.38, 'status': 'Out For Delivery'}]"
312,352,261,"[{'IntOrders_id': 1350, 'quantity': 649, 'placed_when': '2016-11-16', 'actual_date': 'Unknown', 'expected_date': '2016-12-16', 'cost': 814.31, 'status': 'Out For Delivery'}, {'IntOrders_id': 4257, 'quantity': 206, 'placed_when': '2002-06-16', 'actual_date': '2002-07-15 00:00:00', 'expected_date': '2002-07-10', 'cost': 230.92, 'status': 'Delayed'}, {'IntOrders_id': 5692, 'quantity': 657, 'placed_when': '2009-03-25', 'actual_date': '2009-04-22 00:00:00', 'expected_date': '2009-04-12', 'cost': 841.31, 'status': 'Delayed'}]"
313,414,283,"[{'IntOrders_id': 9940, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
314,588,203,"[{'IntOrders_id': 9942, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
315,575,249,"[{'IntOrders_id': 1139, 'quantity': 570, 'placed_when': '2012-06-05', 'actual_date': '2012-06-29 00:00:00', 'expected_date': '2012-06-16', 'cost': 247.2, 'status': 'Delayed'}, {'IntOrders_id': 7329, 'quantity': 635, 'placed_when': '1972-03-06', 'actual_date': '1972-03-27 00:00:00', 'expected_date': '1972-03-22', 'cost': 778.83, 'status': 'Delayed'}]"
316,417,287,"[{'IntOrders_id': 6613, 'quantity': 190, 'placed_when': '1975-12-09', 'actual_date': 'Unknown', 'expected_date': '1975-12-30', 'cost': 512.12, 'status': 'Out For Delivery'}]"
317,406,269,"[{'IntOrders_id': 4575, 'quantity': 939, 'placed_when': '1973-06-25', 'actual_date': '1973-07-23 00:00:00', 'expected_date': '1973-07-08', 'cost': 66.49, 'status': 'Delayed'}, {'IntOrders_id': 6974, 'quantity': 449, 'placed_when': '1998-09-26', 'actual_date': 'Unknown', 'expected_date': '1998-10-16', 'cost': 8.67, 'status': 'Out For Delivery'}]"
318,397,197,"[{'IntOrders_id': 9945, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
319,519,188,"[{'IntOrders_id': 9946, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
320,356,265,"[{'IntOrders_id': 5208, 'quantity': 914, 'placed_when': '2012-04-05', 'actual_date': 'Unknown', 'expected_date': '2012-04-15', 'cost': 3908.99, 'status': 'Out For Delivery'}]"
321,456,184,"[{'IntOrders_id': 8078, 'quantity': 788, 'placed_when': '1970-12-28', 'actual_date': '1971-01-10 00:00:00', 'expected_date': '1971-01-23', 'cost': 557.82, 'status': 'Closed'}, {'IntOrders_id': 7688, 'quantity': 635, 'placed_when': '1996-01-16', 'actual_date': '1996-02-12 00:00:00', 'expected_date': '1996-01-30', 'cost': 85.39, 'status': 'Delayed'}]"
322,414,160,"[{'IntOrders_id': 4203, 'quantity': 126, 'placed_when': '1984-03-25', 'actual_date': 'Unknown', 'expected_date': '1984-04-09', 'cost': 4.5, 'status': 'Out For Delivery'}]"
323,405,203,"[{'IntOrders_id': 1532, 'quantity': 127, 'placed_when': '2009-06-07', 'actual_date': 'Unknown', 'expected_date': '2009-07-05', 'cost': 8.25, 'status': 'Out For Delivery'}, {'IntOrders_id': 6900, 'quantity': 256, 'placed_when': '1987-10-05', 'actual_date': '1987-10-15 00:00:00', 'expected_date': '1987-10-20', 'cost': 27.41, 'status': 'Closed'}]"
324,375,237,"[{'IntOrders_id': 4582, 'quantity': 127, 'placed_when': '1983-09-02', 'actual_date': 'Unknown', 'expected_date': '1983-09-20', 'cost': 3816.57, 'status': 'Out For Delivery'}]"
325,562,163,"[{'IntOrders_id': 9948, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
326,597,207,"[{'IntOrders_id': 3196, 'quantity': 655, 'placed_when': '2000-11-29', 'actual_date': '2000-12-16 00:00:00', 'expected_date': '2000-12-12', 'cost': 236.57, 'status': 'Delayed'}, {'IntOrders_id': 1625, 'quantity': 461, 'placed_when': '1983-05-31', 'actual_date': '1983-06-13 00:00:00', 'expected_date': '1983-06-25', 'cost': 2.28, 'status': 'Closed'}, {'IntOrders_id': 2537, 'quantity': 724, 'placed_when': '2011-01-13', 'actual_date': '2011-02-09 00:00:00', 'expected_date': '2011-01-30', 'cost': 3504.73, 'status': 'Delayed'}]"
327,405,177,"[{'IntOrders_id': 8214, 'quantity': 324, 'placed_when': '2016-11-22', 'actual_date': '2016-12-17 00:00:00', 'expected_date': '2016-12-04', 'cost': 2739.68, 'status': 'Delayed'}]"
328,379,241,"[{'IntOrders_id': 9949, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
329,381,183,"[{'IntOrders_id': 8577, 'quantity': 287, 'placed_when': '1972-06-12', 'actual_date': '1972-07-01 00:00:00', 'expected_date': '1972-07-03', 'cost': 499.21, 'status': 'Closed'}]"
330,367,212,"[{'IntOrders_id': 7340, 'quantity': 870, 'placed_when': '2000-07-24', 'actual_date': '2000-08-07 00:00:00', 'expected_date': '2000-08-03', 'cost': 17.14, 'status': 'Delayed'}, {'IntOrders_id': 5281, 'quantity': 260, 'placed_when': '1984-09-03', 'actual_date': '1984-09-27 00:00:00', 'expected_date': '1984-09-30', 'cost': 675.35, 'status': 'Closed'}, {'IntOrders_id': 1122, 'quantity': 101, 'placed_when': '2009-02-05', 'actual_date': 'Unknown', 'expected_date': '2009-03-06', 'cost': 775.63, 'status': 'Out For Delivery'}, {'IntOrders_id': 5776, 'quantity': 330, 'placed_when': '1975-05-28', 'actual_date': 'Unknown', 'expected_date': '1975-06-26', 'cost': 4.37, 'status': 'Out For Delivery'}, {'IntOrders_id': 5876, 'quantity': 181, 'placed_when': '2009-02-14', 'actual_date': 'Unknown', 'expected_date': '2009-03-04', 'cost': 429.97, 'status': 'Out For Delivery'}]"
331,435,290,"[{'IntOrders_id': 1724, 'quantity': 582, 'placed_when': '2007-11-27', 'actual_date': 'Unknown', 'expected_date': '2007-12-11', 'cost': 6245.32, 'status': 'Out For Delivery'}]"
332,559,191,"[{'IntOrders_id': 4635, 'quantity': 766, 'placed_when': '1974-01-15', 'actual_date': 'Unknown', 'expected_date': '1974-01-31', 'cost': 816.75, 'status': 'Out For Delivery'}, {'IntOrders_id': 4826, 'quantity': 870, 'placed_when': '2011-03-06', 'actual_date': '2011-03-23 00:00:00', 'expected_date': '2011-03-26', 'cost': 7671.1, 'status': 'Closed'}, {'IntOrders_id': 3659, 'quantity': 919, 'placed_when': '1986-03-26', 'actual_date': 'Unknown', 'expected_date': '1986-04-10', 'cost': 327.18, 'status': 'Out For Delivery'}]"
333,416,210,"[{'IntOrders_id': 8648, 'quantity': 751, 'placed_when': '1997-09-20', 'actual_date': '1997-10-20 00:00:00', 'expected_date': '1997-10-19', 'cost': 1.86, 'status': 'Delayed'}, {'IntOrders_id': 3912, 'quantity': 800, 'placed_when': '1976-02-05', 'actual_date': 'Unknown', 'expected_date': '1976-02-17', 'cost': 3676.62, 'status': 'Out For Delivery'}, {'IntOrders_id': 4009, 'quantity': 737, 'placed_when': '1997-08-06', 'actual_date': '1997-08-22 00:00:00', 'expected_date': '1997-08-22', 'cost': 92.71, 'status': 'Closed'}]"
334,588,280,"[{'IntOrders_id': 2409, 'quantity': 560, 'placed_when': '2017-06-07', 'actual_date': '2017-06-18 00:00:00', 'expected_date': '2017-07-04', 'cost': 93.94, 'status': 'Closed'}, {'IntOrders_id': 6539, 'quantity': 629, 'placed_when': '2017-01-24', 'actual_date': 'Unknown', 'expected_date': '2017-02-06', 'cost': 8441.79, 'status': 'Out For Delivery'}]"
335,351,288,"[{'IntOrders_id': 1174, 'quantity': 821, 'placed_when': '1988-09-23', 'actual_date': '1988-10-12 00:00:00', 'expected_date': '1988-10-16', 'cost': 99.88, 'status': 'Closed'}, {'IntOrders_id': 6969, 'quantity': 218, 'placed_when': '1989-01-15', 'actual_date': '1989-02-06 00:00:00', 'expected_date': '1989-01-29', 'cost': 515.14, 'status': 'Delayed'}]"
336,433,242,"[{'IntOrders_id': 9954, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
337,375,170,"[{'IntOrders_id': 9955, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
338,374,262,"[{'IntOrders_id': 9802, 'quantity': 843, 'placed_when': '1990-06-06', 'actual_date': '1990-06-26 00:00:00', 'expected_date': '1990-06-19', 'cost': 7460.73, 'status': 'Delayed'}]"
339,549,210,"[{'IntOrders_id': 9956, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
340,580,155,"[{'IntOrders_id': 9958, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
341,571,258,"[{'IntOrders_id': 9959, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
342,571,268,"[{'IntOrders_id': 9960, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
343,531,238,"[{'IntOrders_id': 9961, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
344,352,290,"[{'IntOrders_id': 8167, 'quantity': 981, 'placed_when': '1970-11-17', 'actual_date': '1970-12-11 00:00:00', 'expected_date': '1970-12-12', 'cost': 372.53, 'status': 'Closed'}]"
345,588,216,"[{'IntOrders_id': 2468, 'quantity': 985, 'placed_when': '2021-06-25', 'actual_date': '2021-07-22 00:00:00', 'expected_date': '2021-07-11', 'cost': 8.33, 'status': 'Delayed'}, {'IntOrders_id': 3884, 'quantity': 880, 'placed_when': '1980-06-04', 'actual_date': '1980-06-19 00:00:00', 'expected_date': '1980-06-25', 'cost': 1260.13, 'status': 'Closed'}]"
346,593,201,"[{'IntOrders_id': 6274, 'quantity': 734, 'placed_when': '1979-09-08', 'actual_date': 'Unknown', 'expected_date': '1979-09-19', 'cost': 953.79, 'status': 'Out For Delivery'}, {'IntOrders_id': 9165, 'quantity': 345, 'placed_when': '2016-08-29', 'actual_date': '2016-09-10 00:00:00', 'expected_date': '2016-09-18', 'cost': 4.24, 'status': 'Closed'}]"
347,527,179,"[{'IntOrders_id': 2364, 'quantity': 180, 'placed_when': '2019-01-06', 'actual_date': 'Unknown', 'expected_date': '2019-01-25', 'cost': 6.68, 'status': 'Out For Delivery'}]"
348,593,219,"[{'IntOrders_id': 6461, 'quantity': 297, 'placed_when': '2014-08-26', 'actual_date': 'Unknown', 'expected_date': '2014-09-11', 'cost': 8149.5, 'status': 'Out For Delivery'}, {'IntOrders_id': 3831, 'quantity': 662, 'placed_when': '1972-08-14', 'actual_date': 'Unknown', 'expected_date': '1972-09-04', 'cost': 553.73, 'status': 'Out For Delivery'}]"
349,575,188,"[{'IntOrders_id': 9963, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
350,352,251,"[{'IntOrders_id': 9964, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed'}]"
351,540,464,"[{'IntOrders_id': 7965, 'quantity': 259, 'placed_when': '2015-07-26', 'actual_date': '2015-08-13 00:00:00', 'expected_date': '2015-08-08', 'cost': 92.52, 'status': 'Delayed', 'prod_id': 358}]"
352,459,372,"[{'IntOrders_id': 6575, 'quantity': 900, 'placed_when': '1971-04-16', 'actual_date': '1971-05-15 00:00:00', 'expected_date': '1971-05-10', 'cost': 802.38, 'status': 'Delayed', 'prod_id': 418}]"
353,426,425,"[{'IntOrders_id': 2439, 'quantity': 882, 'placed_when': '1978-07-09', 'actual_date': 'Unknown', 'expected_date': '1978-07-28', 'cost': 35.13, 'status': 'Out For Delivery', 'prod_id': 679}, {'IntOrders_id': 5668, 'quantity': 232, 'placed_when': '1997-06-22', 'actual_date': '1997-07-20 00:00:00', 'expected_date': '1997-07-16', 'cost': 7.89, 'status': 'Delayed', 'prod_id': 827}]"
354,405,413,"[{'IntOrders_id': 9909, 'quantity': 235, 'placed_when': '2014-06-11', 'actual_date': '2014-07-11 00:00:00', 'expected_date': '2014-06-28', 'cost': 78.77, 'status': 'Delayed', 'prod_id': 783}, {'IntOrders_id': 8993, 'quantity': 823, 'placed_when': '2001-08-01', 'actual_date': 'Unknown', 'expected_date': '2001-08-14', 'cost': 280.77, 'status': 'Out For Delivery', 'prod_id': 835}]"
355,370,488,"[{'IntOrders_id': 9933, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 103}]"
356,393,411,"[{'IntOrders_id': 8197, 'quantity': 771, 'placed_when': '1972-06-23', 'actual_date': 'Unknown', 'expected_date': '1972-07-10', 'cost': 635.91, 'status': 'Out For Delivery', 'prod_id': 149}]"
357,546,527,"[{'IntOrders_id': 9800, 'quantity': 399, 'placed_when': '1975-10-06', 'actual_date': 'Unknown', 'expected_date': '1975-10-29', 'cost': 83.16, 'status': 'Out For Delivery', 'prod_id': 519}]"
358,374,347,"[{'IntOrders_id': 1851, 'quantity': 220, 'placed_when': '2002-12-28', 'actual_date': 'Unknown', 'expected_date': '2003-01-22', 'cost': 2.96, 'status': 'Out For Delivery', 'prod_id': 938}, {'IntOrders_id': 5174, 'quantity': 758, 'placed_when': '1999-12-05', 'actual_date': '1999-12-26 00:00:00', 'expected_date': '1999-12-20', 'cost': 15.12, 'status': 'Delayed', 'prod_id': 582}]"
359,335,350,"[{'IntOrders_id': 9936, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 320}]"
360,308,321,"[{'IntOrders_id': 4034, 'quantity': 347, 'placed_when': '1998-12-26', 'actual_date': 'Unknown', 'expected_date': '1999-01-06', 'cost': 4611.72, 'status': 'Out For Delivery', 'prod_id': 519}]"
361,416,356,"[{'IntOrders_id': 9937, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 786}]"
362,381,405,"[{'IntOrders_id': 9229, 'quantity': 852, 'placed_when': '1976-02-19', 'actual_date': 'Unknown', 'expected_date': '1976-03-18', 'cost': 891.94, 'status': 'Out For Delivery', 'prod_id': 519}]"
363,474,549,"[{'IntOrders_id': 5603, 'quantity': 729, 'placed_when': '2020-04-20', 'actual_date': '2020-05-02 00:00:00', 'expected_date': '2020-05-18', 'cost': 4534.31, 'status': 'Closed', 'prod_id': 238}]"
364,471,308,"[{'IntOrders_id': 4212, 'quantity': 372, 'placed_when': '2004-10-23', 'actual_date': '2004-11-08 00:00:00', 'expected_date': '2004-11-16', 'cost': 5.1, 'status': 'Closed', 'prod_id': 446}]"
365,423,403,"[{'IntOrders_id': 9939, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 801}]"
366,597,503,"[{'IntOrders_id': 6181, 'quantity': 826, 'placed_when': '1986-09-29', 'actual_date': 'Unknown', 'expected_date': '1986-10-13', 'cost': 5342.78, 'status': 'Out For Delivery', 'prod_id': 856}]"
367,593,546,"[{'IntOrders_id': 9941, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 952}]"
368,315,397,"[{'IntOrders_id': 9943, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 827}]"
369,468,413,"[{'IntOrders_id': 9944, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 363}]"
370,471,527,"[{'IntOrders_id': 5228, 'quantity': 211, 'placed_when': '1995-07-30', 'actual_date': '1995-08-15 00:00:00', 'expected_date': '1995-08-25', 'cost': 816.65, 'status': 'Closed', 'prod_id': 446}, {'IntOrders_id': 5047, 'quantity': 389, 'placed_when': '1973-11-01', 'actual_date': 'Unknown', 'expected_date': '1973-11-19', 'cost': 24.78, 'status': 'Out For Delivery', 'prod_id': 343}]"
371,435,540,"[{'IntOrders_id': 8765, 'quantity': 523, 'placed_when': '2018-05-18', 'actual_date': '2018-06-11 00:00:00', 'expected_date': '2018-06-08', 'cost': 4.3, 'status': 'Delayed', 'prod_id': 701}]"
372,319,484,"[{'IntOrders_id': 9947, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 856}]"
373,413,588,"[{'IntOrders_id': 5318, 'quantity': 801, 'placed_when': '2021-01-18', 'actual_date': '2021-02-07 00:00:00', 'expected_date': '2021-01-29', 'cost': 7560.41, 'status': 'Delayed', 'prod_id': 582}]"
374,329,352,"[{'IntOrders_id': 6047, 'quantity': 823, 'placed_when': '2000-07-02', 'actual_date': '2000-07-23 00:00:00', 'expected_date': '2000-07-25', 'cost': 6293.39, 'status': 'Closed', 'prod_id': 641}]"
375,379,351,"[{'IntOrders_id': 9091, 'quantity': 755, 'placed_when': '1978-12-31', 'actual_date': '1979-01-30 00:00:00', 'expected_date': '1979-01-10', 'cost': 350.65, 'status': 'Delayed', 'prod_id': 318}]"
376,405,335,"[{'IntOrders_id': 8787, 'quantity': 572, 'placed_when': '2009-02-14', 'actual_date': '2009-03-09 00:00:00', 'expected_date': '2009-03-02', 'cost': 9.9, 'status': 'Delayed', 'prod_id': 242}]"
377,381,319,"[{'IntOrders_id': 8229, 'quantity': 199, 'placed_when': '1986-04-04', 'actual_date': 'Unknown', 'expected_date': '1986-04-23', 'cost': 9650.16, 'status': 'Out For Delivery', 'prod_id': 930}, {'IntOrders_id': 8847, 'quantity': 525, 'placed_when': '2007-02-09', 'actual_date': '2007-03-01 00:00:00', 'expected_date': '2007-02-24', 'cost': 9.58, 'status': 'Delayed', 'prod_id': 320}]"
378,330,363,"[{'IntOrders_id': 6266, 'quantity': 438, 'placed_when': '1975-01-08', 'actual_date': 'Unknown', 'expected_date': '1975-02-01', 'cost': 7.95, 'status': 'Out For Delivery', 'prod_id': 108}]"
379,575,426,"[{'IntOrders_id': 1548, 'quantity': 290, 'placed_when': '2004-06-19', 'actual_date': 'Unknown', 'expected_date': '2004-07-07', 'cost': 461.95, 'status': 'Out For Delivery', 'prod_id': 938}]"
380,352,438,"[{'IntOrders_id': 7572, 'quantity': 544, 'placed_when': '2018-06-02', 'actual_date': 'Unknown', 'expected_date': '2018-06-26', 'cost': 26.16, 'status': 'Out For Delivery', 'prod_id': 519}]"
381,475,543,"[{'IntOrders_id': 9950, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
382,588,370,"[{'IntOrders_id': 9951, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 856}]"
383,519,394,"[{'IntOrders_id': 9952, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 553}]"
384,363,411,"[{'IntOrders_id': 9185, 'quantity': 469, 'placed_when': '2016-09-20', 'actual_date': '2016-10-16 00:00:00', 'expected_date': '2016-10-13', 'cost': 910.64, 'status': 'Delayed', 'prod_id': 901}]"
385,367,424,"[{'IntOrders_id': 9953, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 457}]"
386,519,588,"[{'IntOrders_id': 2301, 'quantity': 326, 'placed_when': '2004-12-11', 'actual_date': 'Unknown', 'expected_date': '2004-12-22', 'cost': 2743.82, 'status': 'Out For Delivery', 'prod_id': 930}]"
387,403,347,"[{'IntOrders_id': 9930, 'quantity': 202, 'placed_when': '1997-09-25', 'actual_date': 'Unknown', 'expected_date': '1997-10-19', 'cost': 309.2, 'status': 'Out For Delivery', 'prod_id': 225}, {'IntOrders_id': 3550, 'quantity': 958, 'placed_when': '2014-03-13', 'actual_date': '2014-03-28 00:00:00', 'expected_date': '2014-03-23', 'cost': 8701.11, 'status': 'Delayed', 'prod_id': 195}]"
388,562,416,"[{'IntOrders_id': 9957, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 519}]"
389,553,523,"[{'IntOrders_id': 1690, 'quantity': 441, 'placed_when': '1989-05-14', 'actual_date': '1989-05-25 00:00:00', 'expected_date': '1989-05-28', 'cost': 820.54, 'status': 'Closed', 'prod_id': 742}]"
390,472,533,"[{'IntOrders_id': 6804, 'quantity': 716, 'placed_when': '2017-08-08', 'actual_date': '2017-09-03 00:00:00', 'expected_date': '2017-08-19', 'cost': 598.57, 'status': 'Delayed', 'prod_id': 783}]"
391,549,458,"[{'IntOrders_id': 7029, 'quantity': 885, 'placed_when': '1996-12-20', 'actual_date': 'Unknown', 'expected_date': '1997-01-07', 'cost': 8077.85, 'status': 'Out For Delivery', 'prod_id': 885}]"
