,prod_id,product_type,product_name,warehouses,price,profit_margin (%)
427,967,Y,PPP,"[(4939, 8029), (8984, 7284), (7377, 7963), (9054, 7008), (4406, 8386), (3860, 7002), (6928, 5207), (4782, 9453), (5337, 9064)]",400.41,17
428,670,I,AAA,"[(6928, 9576), (9023, 6791)]",36.92,37
429,773,A,OOO,"[(4280, 8472), (2936, 8437), (6881, 7835), (6984, 8409)]",2005.87,33
430,376,V,III,"[(5355, 9625), (2798, 7798), (2970, 9494), (9872, 9479), (6764, 8580), (6979, 9456)]",1789.79,27
431,904,F,UUU,"[(7483, 8857), (4093, 9596), (4325, 9746), (1938, 6785), (6833, 5918)]",21.57,25
432,390,K,FFF,"[(5279, 9723)]",616.31,39
433,439,N,WWW,"[(6173, 8969), (4728, 9719), (3158, 8039), (3998, 7903), (7840, 9737), (2356, 6164), (3270, 8298)]",5819.7,20
434,108,F,TTT,"[(5802, 5368), (3075, 8564)]",5186.79,36
435,357,P,PPP,"[(4211, 6238), (2077, 7264)]",3016.95,16
436,786,P,DDD,"[(3638, 9258), (7571, 9351), (6541, 6120)]",8201.78,45
437,401,G,GGG,"[(2893, 8452), (2012, 7413), (7618, 8927), (8426, 5581)]",30.61,43
438,435,O,VVV,"[(3158, 5336), (7024, 6882)]",913.18,50
439,796,G,MMM,"[(9721, 5570)]",856.55,40
440,509,B,EEE,"[(7377, 7085), (5381, 6206)]",1.51,37
441,561,H,AAA,"[(6641, 9873)]",7138.38,20
442,913,G,ZZZ,"[(6165, 8450)]",3147.69,49
443,519,E,QQQ,"[(4293, 5176), (5004, 7215), (1169, 8119)]",50.91,25
444,398,X,EEE,"[(9423, 5187), (3921, 6901), (7953, 8110), (1249, 5048), (4093, 8054), (8699, 8428), (6790, 8404)]",3.57,6
445,529,R,WWW,"[(7564, 7535), (5286, 5678), (1064, 5425), (5672, 9840), (8187, 5264), (5515, 6773)]",699.96,37
446,903,S,CCC,"[(3259, 5467), (3225, 7986), (2266, 9273)]",9684.45,13
447,161,O,EEE,"[(4390, 9737), (6349, 9367), (5650, 9667), (4515, 9968)]",46.42,7
448,485,Q,RRR,"[(9722, 9990), (3002, 5019), (2859, 6890), (7953, 8423), (1453, 5543), (7878, 6754), (4786, 7087)]",47.7,28
449,565,I,DDD,"[(3069, 5605)]",3.23,48
450,637,U,SSS,"[(5303, 7489), (4604, 6814), (9235, 8818), (2930, 9015)]",87.18,32
451,809,V,III,"[(6405, 7041), (4537, 8446), (4728, 9533), (4701, 9831), (5330, 8392)]",5350.13,18
452,521,B,ZZZ,"[(5359, 8351), (8344, 8455), (6607, 9259), (1707, 9865), (4093, 5880), (4095, 7553), (4604, 9679), (1603, 7318)]",48.19,22
453,513,K,MMM,"[(1469, 5437), (3765, 6983), (2321, 8103), (9781, 9520), (7878, 8385), (7402, 7181)]",2796.13,11
454,605,C,JJJ,"[(2061, 7467), (7550, 9877), (8848, 7012), (2644, 9325), (7123, 9757), (8490, 7186), (9233, 5411), (4517, 8931), (4054, 6756)]",64.75,5
455,336,Y,CCC,"[(3577, 5167), (4175, 7800), (2152, 8824), (1993, 8912)]",2623.86,6
456,961,P,JJJ,"[(6853, 6403), (6062, 5679), (4504, 9239)]",248.1,42
457,815,Y,TTT,"[(4496, 7788), (4142, 9212), (4167, 5169), (5071, 7340), (9613, 7418), (6405, 6214), (7663, 8694)]",141.72,11
458,302,O,AAA,"[(7840, 9018), (8853, 6706), (5383, 6295), (8426, 9949), (4094, 7286), (2614, 9402), (1565, 5962), (4247, 9701), (4780, 6346)]",3848.77,48
459,783,O,RRR,"[(5717, 8276), (4408, 6742), (1482, 8956), (3112, 8298), (4142, 7714), (4773, 6566), (6586, 6810), (8892, 9790), (9228, 5473)]",157.42,42
460,714,O,KKK,"[(7567, 5020), (9867, 7242), (9184, 9390), (7158, 8891), (2815, 5197)]",7918.35,46
461,566,W,YYY,"[(4786, 7283), (4782, 8950), (9988, 9748)]",91.99,11
462,925,C,VVV,"[(8858, 8958), (3591, 9866), (2553, 7399), (7709, 8897)]",7138.72,37
463,230,H,TTT,"[(8235, 6197), (3994, 5236), (4014, 8777), (5383, 5132), (3002, 6758), (2691, 5952), (5456, 6271), (6980, 9121), (3742, 6327), (6124, 5032)]",417.49,25
464,341,Y,KKK,"[(5177, 7147), (7058, 7374), (5596, 7911)]",4.24,33
465,512,P,JJJ,"[(6787, 5395), (7611, 6089), (1279, 9293), (2524, 6341), (5051, 7292), (6090, 7079), (4823, 6219), (5597, 6607), (5158, 5827), (7240, 8821)]",440.42,43
466,661,A,HHH,"[(7309, 5694), (2304, 8854), (9926, 9140)]",4.13,41
467,625,A,TTT,"[(6297, 9229), (9611, 5858), (4411, 5578), (2468, 7099), (9582, 7627), (6277, 7736), (4237, 9882)]",28.55,26
468,849,L,SSS,"[(5961, 9699), (2764, 5313), (4099, 7519), (6405, 9590)]",6.56,31
469,787,P,UUU,"[(9387, 7463), (6626, 5879), (2816, 8555), (2538, 6162), (1817, 7462), (7483, 5177), (1623, 8514), (9023, 5526), (2991, 9547)]",94.64,5
470,812,W,VVV,"[(4792, 8936), (7185, 9516), (5977, 6233), (4504, 8109), (6722, 5609), (4517, 5594)]",1.27,22
471,144,C,VVV,"[(4014, 8876)]",653.6,49
472,805,V,ZZZ,"[(6063, 7252), (5597, 5568), (2125, 9086), (8114, 9550), (4501, 5546), (2804, 5343), (1935, 8976), (8892, 7142), (6787, 7225), (3855, 6004)]",9.43,20
473,728,L,PPP,"[(7751, 7004), (4127, 8098), (7571, 6567), (2367, 6691)]",16.91,30
474,514,O,SSS,"[(2159, 7463), (1172, 6443), (2301, 7395)]",39.87,7
475,978,T,ZZZ,"[(5337, 8870), (3841, 9792), (3692, 9819), (3118, 7026), (1312, 8374), (8117, 9037)]",4.75,6
476,443,J,WWW,"[(9423, 7411), (7123, 9068), (9174, 6829)]",74.67,32
477,943,N,HHH,"[(6248, 7414), (2587, 8558), (7146, 5617), (8299, 7135), (4698, 6509), (4357, 8603)]",4.14,31
478,312,S,FFF,"[(5742, 8998), (2843, 6288), (4249, 8083)]",396.71,32
479,276,D,KKK,"[(8354, 9980), (6536, 6410)]",351.21,10
480,293,Q,AAA,"[(8169, 9022), (5492, 8659), (5571, 5858), (2930, 5540), (9042, 7904), (4083, 9520), (2815, 9071), (1152, 8032), (7466, 6338), (9065, 6599)]",7761.64,7
481,839,W,KKK,"[(2664, 9049), (7434, 9787), (1538, 7719), (6859, 7080), (8327, 5818)]",30.56,45
482,371,T,WWW,"[(5424, 5619), (4501, 6480), (5236, 7796), (5337, 6930), (3031, 7716), (6205, 9406)]",571.11,35
483,545,E,UUU,"[(9611, 8770), (3309, 6965), (7751, 5589), (9043, 6818), (7965, 6575), (1482, 8306), (7581, 6054)]",5391.43,10
484,431,D,SSS,"[(8671, 8564), (7043, 8650)]",93.42,19
485,731,P,WWW,"[(7981, 6027), (2141, 8970), (2238, 9568), (9762, 8204)]",3438.83,16
486,897,G,SSS,"[(9174, 8714), (8490, 7834), (4027, 6020), (2891, 6091), (3600, 7266), (4374, 8447)]",70.71,26
487,173,E,WWW,"[(6280, 5237), (5424, 6506), (2878, 8523), (7434, 7260), (1564, 6411), (3972, 9274), (4499, 6157), (2882, 7719), (8412, 7912)]",4.25,7
488,248,Z,ZZZ,"[(8522, 9067), (3221, 7502), (4254, 7875), (4910, 9401), (7953, 8047), (5337, 7132), (2441, 8679), (5760, 8189), (6840, 6771)]",96.2,6
489,634,E,TTT,"[(8836, 7527), (9451, 8910), (6881, 8413), (5569, 5150), (8949, 6422), (4693, 5264), (1754, 7998), (4238, 8869), (4218, 6432)]",5.41,27
490,238,T,CCC,"[(4817, 9644), (1614, 8915), (1623, 6491), (3893, 9637)]",1647.81,8
491,418,T,WWW,"[(4234, 6729), (2683, 5541), (9387, 5330), (5013, 9699), (2356, 9855), (4728, 8523), (1576, 6489), (9924, 7354)]",90.58,21
492,483,Z,ZZZ,"[(8389, 5800), (9695, 6050), (2414, 5640), (5970, 5370)]",8738.71,24
493,338,Y,SSS,"[(9388, 5131), (4780, 8021), (6090, 9363), (4317, 9597), (6142, 6809), (4650, 9921), (4167, 6726), (5688, 9749)]",36.78,44
494,358,D,QQQ,"[(2244, 9690), (4175, 8725), (5810, 7527), (7377, 9344), (2855, 5804), (4210, 9920), (7688, 8987), (5297, 5626), (7196, 7711), (4427, 7345)]",574.54,26
495,835,D,KKK,"[(1835, 6819), (4047, 5970), (2155, 6045), (2969, 9853), (1249, 8029), (9807, 7000)]",8530.71,24
496,323,C,III,"[(5381, 6171), (7237, 7268), (3468, 6584), (5177, 7251), (2881, 8575)]",2310.31,30
497,742,M,OOO,"[(6283, 8261), (3413, 7424)]",6080.3,13
498,412,X,III,"[(7377, 6010), (2002, 7046), (8299, 8126), (1735, 5882), (5966, 9741), (6548, 6027), (4501, 6293), (7525, 5634), (4087, 5156), (6984, 5275)]",21.64,44
499,711,X,MMM,"[(8154, 6245), (5970, 8347), (7209, 8832), (7614, 8511)]",90.82,11
