Label,ID,Attributes
products,878,"{'product_type': 'D', 'product_name': 'CCC', 'price': 15.54, 'profit_margin (%)': 31, 'capacity': '[177040, 194025, 544295, 80653, 391499]', 'warehouses': '[1510, 3640, 4910, 1576, 7329]'}"
products,298,"{'product_type': 'F', 'product_name': 'QQQ', 'price': 702.3, 'profit_margin (%)': 9, 'capacity': '[29491, 474386, 126718]', 'warehouses': '[8169, 2843, 7722]'}"
products,977,"{'product_type': 'Q', 'product_name': 'AAA', 'price': 218.19, 'profit_margin (%)': 32, 'capacity': '[242586, 623497]', 'warehouses': '[3225, 1993]'}"
products,729,"{'product_type': 'D', 'product_name': 'PPP', 'price': 8.87, 'profit_margin (%)': 36, 'capacity': '[494040, 629380, 628840, 153857, 511447, 880693, 216185, 113607, 512127, 405351]', 'warehouses': '[3401, 6362, 1482, 7618, 1469, 7377, 4099, 6317, 5922, 4213]'}"
products,165,"{'product_type': 'V', 'product_name': 'QQQ', 'price': 9.63, 'profit_margin (%)': 47, 'capacity': '[89833, 43672, 245264, 270333, 587174]', 'warehouses': '[9565, 9596, 1565, 2140, 2877]'}"
products,755,"{'product_type': 'F', 'product_name': 'III', 'price': 7796.58, 'profit_margin (%)': 15, 'capacity': '[238934, 35428, 343554, 173462, 270156, 514445, 273675, 154402, 455546, 63138]', 'warehouses': '[4254, 4427, 3535, 3108, 2737, 5456, 3452, 9563, 2855, 4374]'}"
products,420,"{'product_type': 'P', 'product_name': 'PPP', 'price': 7320.42, 'profit_margin (%)': 8, 'capacity': '[472875, 72259, 680359, 148125, 530381]', 'warehouses': '[2280, 7093, 3573, 1754, 3468]'}"
products,836,"{'product_type': 'X', 'product_name': 'NNN', 'price': 838.97, 'profit_margin (%)': 13, 'capacity': '[460533, 181093, 49437, 461194, 559394, 289644, 319773]', 'warehouses': '[3609, 4650, 2683, 7329, 9926, 8084, 6641]'}"
products,964,"{'product_type': 'N', 'product_name': 'GGG', 'price': 5341.9, 'profit_margin (%)': 12, 'capacity': '[59275, 125072, 231838, 204794, 480608, 852709, 85381, 17474, 399211]', 'warehouses': '[1328, 4956, 5569, 3692, 2299, 4041, 6869, 2108, 7727]'}"
products,543,"{'product_type': 'R', 'product_name': 'GGG', 'price': 68.19, 'profit_margin (%)': 33, 'capacity': '[49097, 394229]', 'warehouses': '[5672, 5854]'}"
products,234,"{'product_type': 'R', 'product_name': 'QQQ', 'price': 263.28, 'profit_margin (%)': 37, 'capacity': '[114514, 218689, 489220, 245460, 363886, 682533, 69067, 63116, 359323, 707151]', 'warehouses': '[9030, 1258, 9975, 9454, 9625, 5596, 3613, 3673, 5616, 9167]'}"
products,777,"{'product_type': 'R', 'product_name': 'HHH', 'price': 3.38, 'profit_margin (%)': 12, 'capacity': '[282202, 23640, 44443, 351596, 25309, 253437]', 'warehouses': '[9781, 6482, 7339, 1169, 4197, 5303]'}"
products,776,"{'product_type': 'K', 'product_name': 'LLL', 'price': 68.21, 'profit_margin (%)': 39, 'capacity': '[213369, 266481, 351509, 476019, 8848]', 'warehouses': '[1442, 9752, 2843, 9582, 4445]'}"
products,211,"{'product_type': 'U', 'product_name': 'FFF', 'price': 2.7, 'profit_margin (%)': 42, 'capacity': '[96954, 349678, 242263, 112029, 24500, 335755, 293806, 656520, 626125, 193034]', 'warehouses': '[7888, 9733, 8488, 4571, 4499, 6722, 7158, 3406, 2632, 2231]'}"
products,239,"{'product_type': 'I', 'product_name': 'RRR', 'price': 17.55, 'profit_margin (%)': 26, 'capacity': '[172235, 240903, 125460]', 'warehouses': '[5418, 5030, 7845]'}"
products,191,"{'product_type': 'B', 'product_name': 'QQQ', 'price': 9.68, 'profit_margin (%)': 9, 'capacity': '[450609]', 'warehouses': '[8978]'}"
products,400,"{'product_type': 'G', 'product_name': 'NNN', 'price': 6.79, 'profit_margin (%)': 29, 'capacity': '[89834]', 'warehouses': '[1187]'}"
products,820,"{'product_type': 'K', 'product_name': 'PPP', 'price': 18.18, 'profit_margin (%)': 45, 'capacity': '[474154, 74058, 33551, 310933, 254179]', 'warehouses': '[4142, 2729, 8563, 7425, 4640]'}"
products,383,"{'product_type': 'F', 'product_name': 'RRR', 'price': 2.31, 'profit_margin (%)': 11, 'capacity': '[307904, 39014, 184201, 224263, 127947, 79154, 444823, 767170, 744062, 288879]', 'warehouses': '[6085, 6898, 9625, 3267, 6675, 1526, 1127, 4716, 9733, 5256]'}"
products,951,"{'product_type': 'I', 'product_name': 'NNN', 'price': 994.94, 'profit_margin (%)': 36, 'capacity': '[117356, 444823, 133982, 381892, 412480]', 'warehouses': '[4634, 7663, 9949, 6731, 1756]'}"
products,971,"{'product_type': 'U', 'product_name': 'TTT', 'price': 478.31, 'profit_margin (%)': 25, 'capacity': '[260601, 590593, 223419, 97644, 175422, 193830, 305368, 53349, 211242]', 'warehouses': '[6694, 4593, 3613, 8563, 8935, 6206, 9996, 9111, 7400]'}"
products,726,"{'product_type': 'U', 'product_name': 'AAA', 'price': 49.56, 'profit_margin (%)': 15, 'capacity': '[312039]', 'warehouses': '[4208]'}"
products,352,"{'product_type': 'Q', 'product_name': 'YYY', 'price': 77.8, 'profit_margin (%)': 36, 'capacity': '[449289, 35818, 187800, 21963, 469833]', 'warehouses': '[9759, 1935, 4431, 6898, 4254]'}"
products,705,"{'product_type': 'J', 'product_name': 'SSS', 'price': 49.69, 'profit_margin (%)': 48, 'capacity': '[42304, 62744, 687052, 48953, 94057, 32125, 154913, 481545]', 'warehouses': '[5236, 8096, 5383, 5299, 5672, 8812, 3412, 2728]'}"
products,579,"{'product_type': 'J', 'product_name': 'TTT', 'price': 8722.86, 'profit_margin (%)': 16, 'capacity': '[148538, 308588, 510030, 133862, 31623, 492319, 183002, 41509, 441575, 96806]', 'warehouses': '[5418, 4210, 9610, 1226, 6641, 6198, 2066, 4733, 4406, 7808]'}"
products,417,"{'product_type': 'C', 'product_name': 'DDD', 'price': 448.41, 'profit_margin (%)': 11, 'capacity': '[218678, 239735]', 'warehouses': '[3267, 7839]'}"
products,152,"{'product_type': 'A', 'product_name': 'XXX', 'price': 5.71, 'profit_margin (%)': 9, 'capacity': '[209162, 260209]', 'warehouses': '[4218, 7329]'}"
products,184,"{'product_type': 'L', 'product_name': 'EEE', 'price': 86.73, 'profit_margin (%)': 7, 'capacity': '[128240, 695262, 153356, 93752, 253869, 707786, 639706, 441039, 730002]', 'warehouses': '[6016, 9717, 7864, 1653, 6317, 9038, 1780, 5922, 8359]'}"
products,677,"{'product_type': 'A', 'product_name': 'DDD', 'price': 9045.91, 'profit_margin (%)': 33, 'capacity': '[30398, 57801, 98941, 201716, 390704, 8385]', 'warehouses': '[8064, 2910, 7212, 2329, 6406, 6110]'}"
products,176,"{'product_type': 'M', 'product_name': 'PPP', 'price': 531.2, 'profit_margin (%)': 29, 'capacity': '[5485, 263722, 191589, 480411, 56825]', 'warehouses': '[7334, 9451, 7466, 6770, 1992]'}"
products,354,"{'product_type': 'J', 'product_name': 'TTT', 'price': 8819.33, 'profit_margin (%)': 17, 'capacity': '[35234, 108660]', 'warehouses': '[4876, 4963]'}"
products,142,"{'product_type': 'F', 'product_name': 'SSS', 'price': 5346.63, 'profit_margin (%)': 32, 'capacity': '[630863, 262684, 175956, 824195, 384688, 401192, 506220]', 'warehouses': '[6548, 1969, 7982, 1632, 3759, 7898, 9970]'}"
products,986,"{'product_type': 'A', 'product_name': 'YYY', 'price': 7.26, 'profit_margin (%)': 36, 'capacity': '[317321]', 'warehouses': '[2231]'}"
products,972,"{'product_type': 'K', 'product_name': 'AAA', 'price': 1972.37, 'profit_margin (%)': 28, 'capacity': '[9026, 347484, 528770, 15166, 16074]', 'warehouses': '[6635, 9996, 8907, 2238, 5325]'}"
products,103,"{'product_type': 'X', 'product_name': 'UUU', 'price': 567.48, 'profit_margin (%)': 35, 'capacity': '[89805, 423005, 27058, 625357, 572035, 386202]', 'warehouses': '[4142, 8094, 9313, 2865, 9334, 3377]'}"
products,547,"{'product_type': 'W', 'product_name': 'OOO', 'price': 72.8, 'profit_margin (%)': 7, 'capacity': '[131899]', 'warehouses': '[9349]'}"
products,231,"{'product_type': 'Q', 'product_name': 'BBB', 'price': 9.85, 'profit_margin (%)': 42, 'capacity': '[58933, 161427, 88657, 51587, 60493, 231990, 181635, 597942]', 'warehouses': '[7282, 2506, 9722, 6853, 4604, 3652, 6349, 7950]'}"
products,778,"{'product_type': 'F', 'product_name': 'HHH', 'price': 212.53, 'profit_margin (%)': 48, 'capacity': '[292006, 266501, 134970, 18437, 723912, 286281]', 'warehouses': '[7940, 2524, 7237, 9235, 4247, 2728]'}"
products,118,"{'product_type': 'D', 'product_name': 'EEE', 'price': 80.26, 'profit_margin (%)': 10, 'capacity': '[834422, 119157, 232358, 320634, 544992, 68486]', 'warehouses': '[9772, 3692, 9970, 9615, 6641, 4693]'}"
products,329,"{'product_type': 'G', 'product_name': 'OOO', 'price': 774.91, 'profit_margin (%)': 33, 'capacity': '[733851, 17013, 63417, 74473, 12982, 371410, 163184, 101652]', 'warehouses': '[4397, 5777, 7474, 7038, 4229, 4537, 1603, 7878]'}"
products,924,"{'product_type': 'Y', 'product_name': 'XXX', 'price': 9.86, 'profit_margin (%)': 13, 'capacity': '[534059, 37584, 187035]', 'warehouses': '[5464, 6869, 4065]'}"
products,225,"{'product_type': 'Z', 'product_name': 'VVV', 'price': 80.98, 'profit_margin (%)': 12, 'capacity': '[727176, 282677, 58032, 16991, 338511]', 'warehouses': '[7094, 7848, 3387, 9825, 4895]'}"
products,372,"{'product_type': 'W', 'product_name': 'WWW', 'price': 428.93, 'profit_margin (%)': 34, 'capacity': '[612474]', 'warehouses': '[8055]'}"
products,522,"{'product_type': 'Y', 'product_name': 'ZZZ', 'price': 69.24, 'profit_margin (%)': 20, 'capacity': '[353115, 697120, 142435]', 'warehouses': '[2935, 9830, 6184]'}"
products,212,"{'product_type': 'I', 'product_name': 'GGG', 'price': 11.37, 'profit_margin (%)': 21, 'capacity': '[239591, 348063, 79788]', 'warehouses': '[4099, 7334, 6142]'}"
products,254,"{'product_type': 'O', 'product_name': 'RRR', 'price': 4.16, 'profit_margin (%)': 44, 'capacity': '[29374, 621515, 320413, 439834, 81472]', 'warehouses': '[2728, 1279, 3972, 1482, 5842]'}"
products,799,"{'product_type': 'J', 'product_name': 'CCC', 'price': 878.16, 'profit_margin (%)': 16, 'capacity': '[198747]', 'warehouses': '[7651]'}"
products,166,"{'product_type': 'Q', 'product_name': 'GGG', 'price': 3928.27, 'profit_margin (%)': 48, 'capacity': '[219864, 425031, 156604, 211286, 111588, 788007]', 'warehouses': '[7347, 1464, 2324, 4421, 4693, 8978]'}"
products,486,"{'product_type': 'Z', 'product_name': 'BBB', 'price': 8.5, 'profit_margin (%)': 15, 'capacity': '[135848, 84276, 863340, 431071, 252454, 243022, 39624]', 'warehouses': '[5492, 2183, 4716, 5256, 7992, 1623, 9988]'}"
products,301,"{'product_type': 'P', 'product_name': 'SSS', 'price': 8067.95, 'profit_margin (%)': 41, 'capacity': '[554528]', 'warehouses': '[3377]'}"
products,241,"{'product_type': 'E', 'product_name': 'LLL', 'price': 9457.54, 'profit_margin (%)': 24, 'capacity': '[149144, 22964, 112826, 6400, 710393, 162261, 285912, 76534, 43472]', 'warehouses': '[3826, 8146, 6591, 9387, 5053, 6881, 8349, 1505, 6660]'}"
products,555,"{'product_type': 'R', 'product_name': 'UUU', 'price': 10.49, 'profit_margin (%)': 5, 'capacity': '[302903, 235443, 113992, 292793, 108286, 633074]', 'warehouses': '[3832, 1417, 7486, 8344, 2798, 1564]'}"
products,487,"{'product_type': 'K', 'product_name': 'WWW', 'price': 765.92, 'profit_margin (%)': 12, 'capacity': '[330337]', 'warehouses': '[4607]'}"
products,100,"{'product_type': 'J', 'product_name': 'RRR', 'price': 5.51, 'profit_margin (%)': 23, 'capacity': '[58452]', 'warehouses': '[4876]'}"
products,319,"{'product_type': 'Q', 'product_name': 'AAA', 'price': 15.51, 'profit_margin (%)': 11, 'capacity': '[62373, 363778]', 'warehouses': '[9224, 3044]'}"
products,741,"{'product_type': 'I', 'product_name': 'FFF', 'price': 4532.92, 'profit_margin (%)': 19, 'capacity': '[315688, 182913, 292735, 538509, 132934, 581294, 196921, 5989, 168738, 521968]', 'warehouses': '[8862, 3539, 3873, 3896, 2252, 2077, 6641, 4421, 6607, 4866]'}"
products,305,"{'product_type': 'K', 'product_name': 'MMM', 'price': 70.93, 'profit_margin (%)': 23, 'capacity': '[23669]', 'warehouses': '[4698]'}"
products,588,"{'product_type': 'I', 'product_name': 'YYY', 'price': 8263.78, 'profit_margin (%)': 19, 'capacity': '[105798]', 'warehouses': '[9313]'}"
products,945,"{'product_type': 'O', 'product_name': 'AAA', 'price': 3837.72, 'profit_margin (%)': 16, 'capacity': '[135860, 213719, 146761, 348386, 111228]', 'warehouses': '[3990, 4087, 9825, 4027, 5071]'}"
products,379,"{'product_type': 'W', 'product_name': 'OOO', 'price': 223.68, 'profit_margin (%)': 21, 'capacity': '[473669, 451641, 293409, 68475, 135357, 779337, 5959, 638416]', 'warehouses': '[7196, 1716, 1754, 2091, 4697, 2294, 8175, 4237]'}"
products,757,"{'product_type': 'A', 'product_name': 'RRR', 'price': 120.96, 'profit_margin (%)': 17, 'capacity': '[532275]', 'warehouses': '[4286]'}"
products,573,"{'product_type': 'T', 'product_name': 'ZZZ', 'price': 424.65, 'profit_margin (%)': 46, 'capacity': '[102008, 60222, 468450, 211283, 496381, 185657, 166869]', 'warehouses': '[4182, 6960, 8962, 5472, 5653, 6206, 5236]'}"
products,511,"{'product_type': 'Y', 'product_name': 'TTT', 'price': 673.5, 'profit_margin (%)': 32, 'capacity': '[134218, 547429, 219129, 410723, 24177, 43027, 237566]', 'warehouses': '[6722, 2356, 1754, 3427, 4792, 6173, 4817]'}"
products,737,"{'product_type': 'B', 'product_name': 'KKK', 'price': 335.49, 'profit_margin (%)': 23, 'capacity': '[110057, 70095, 266103, 170458, 142880, 345025]', 'warehouses': '[1370, 6124, 2116, 9023, 9247, 4782]'}"
products,536,"{'product_type': 'Y', 'product_name': 'YYY', 'price': 6.88, 'profit_margin (%)': 12, 'capacity': '[809060, 364809, 569642, 169612, 70426, 263091]', 'warehouses': '[4218, 1784, 8154, 2729, 7334, 9292]'}"
products,416,"{'product_type': 'F', 'product_name': 'LLL', 'price': 299.45, 'profit_margin (%)': 11, 'capacity': '[107526, 639562, 248156, 195096]', 'warehouses': '[6541, 8484, 6205, 1817]'}"
products,517,"{'product_type': 'A', 'product_name': 'KKK', 'price': 8.69, 'profit_margin (%)': 50, 'capacity': '[94270, 266180, 456186, 879601, 134372]', 'warehouses': '[8399, 4622, 7780, 7209, 6096]'}"
products,196,"{'product_type': 'N', 'product_name': 'TTT', 'price': 9.47, 'profit_margin (%)': 49, 'capacity': '[954128, 104149, 458299]', 'warehouses': '[7461, 3661, 5013]'}"
products,624,"{'product_type': 'K', 'product_name': 'EEE', 'price': 94.21, 'profit_margin (%)': 29, 'capacity': '[36082, 149653, 174094, 340868, 135821, 102031]', 'warehouses': '[5498, 4415, 8949, 9610, 1125, 9729]'}"
products,140,"{'product_type': 'E', 'product_name': 'VVV', 'price': 43.98, 'profit_margin (%)': 46, 'capacity': '[74118, 16447, 427412, 19420, 355900, 95680, 109304, 599332, 63250, 186738]', 'warehouses': '[2881, 9753, 6034, 7840, 8344, 4411, 4249, 5754, 2091, 6100]'}"
products,285,"{'product_type': 'A', 'product_name': 'VVV', 'price': 618.63, 'profit_margin (%)': 32, 'capacity': '[235614, 41827, 124921, 91415, 80959, 77666, 246219, 169409, 200763, 158247]', 'warehouses': '[7794, 3638, 9115, 4390, 3853, 2894, 2670, 7466, 7982, 4927]'}"
products,650,"{'product_type': 'E', 'product_name': 'EEE', 'price': 4554.82, 'profit_margin (%)': 12, 'capacity': '[218275, 142257, 741168, 310536, 392504, 399844]', 'warehouses': '[2033, 6326, 2644, 2155, 5395, 2231]'}"
products,564,"{'product_type': 'N', 'product_name': 'UUU', 'price': 4.51, 'profit_margin (%)': 33, 'capacity': '[227329, 96319, 466856, 90703, 378437, 101184, 331876, 436832, 341989, 16389]', 'warehouses': '[5498, 6586, 3206, 2619, 7026, 4027, 2891, 3456, 8117, 3855]'}"
products,717,"{'product_type': 'H', 'product_name': 'NNN', 'price': 8975.13, 'profit_margin (%)': 32, 'capacity': '[48401, 56781, 180967, 518724, 608372, 260305, 97098, 184103, 31108, 66312]', 'warehouses': '[1123, 8183, 7016, 7352, 4657, 8359, 3452, 3412, 4232, 1034]'}"
products,250,"{'product_type': 'P', 'product_name': 'XXX', 'price': 8.35, 'profit_margin (%)': 40, 'capacity': '[113997, 950278, 120213]', 'warehouses': '[2822, 1245, 6660]'}"
products,259,"{'product_type': 'N', 'product_name': 'XXX', 'price': 4619.58, 'profit_margin (%)': 5, 'capacity': '[194921, 489827, 375953, 8793, 229291, 175844, 58977]', 'warehouses': '[8389, 1949, 4234, 4280, 9241, 6544, 8399]'}"
products,867,"{'product_type': 'G', 'product_name': 'DDD', 'price': 5582.43, 'profit_margin (%)': 15, 'capacity': '[187725, 559898, 291883, 65718, 92875]', 'warehouses': '[1427, 3766, 2152, 4657, 8558]'}"
products,984,"{'product_type': 'G', 'product_name': 'KKK', 'price': 256.94, 'profit_margin (%)': 46, 'capacity': '[43325, 550135, 76446, 43737, 7943, 390737, 342229]', 'warehouses': '[2630, 5294, 7940, 1992, 1123, 3735, 5540]'}"
products,217,"{'product_type': 'M', 'product_name': 'ZZZ', 'price': 440.67, 'profit_margin (%)': 18, 'capacity': '[13672, 598520]', 'warehouses': '[3825, 6881]'}"
products,617,"{'product_type': 'E', 'product_name': 'HHH', 'price': 9.47, 'profit_margin (%)': 31, 'capacity': '[441395, 220314]', 'warehouses': '[7878, 4095]'}"
products,274,"{'product_type': 'Z', 'product_name': 'DDD', 'price': 3.17, 'profit_margin (%)': 26, 'capacity': '[134004, 153753]', 'warehouses': '[6770, 6958]'}"
products,743,"{'product_type': 'O', 'product_name': 'OOO', 'price': 54.85, 'profit_margin (%)': 24, 'capacity': '[310054, 456252, 170745, 167080]', 'warehouses': '[4695, 9996, 9888, 6363]'}"
products,571,"{'product_type': 'K', 'product_name': 'ZZZ', 'price': 1.96, 'profit_margin (%)': 38, 'capacity': '[737790, 266325, 554077]', 'warehouses': '[6485, 1125, 2816]'}"
products,698,"{'product_type': 'S', 'product_name': 'PPP', 'price': 64.55, 'profit_margin (%)': 45, 'capacity': '[368328, 201825]', 'warehouses': '[5169, 4249]'}"
products,185,"{'product_type': 'P', 'product_name': 'EEE', 'price': 136.91, 'profit_margin (%)': 38, 'capacity': '[98296, 488576, 386052, 207041]', 'warehouses': '[9830, 5286, 2991, 7309]'}"
products,182,"{'product_type': 'R', 'product_name': 'KKK', 'price': 1188.74, 'profit_margin (%)': 33, 'capacity': '[555055, 169055, 61029, 48862]', 'warehouses': '[4065, 2066, 8114, 1817]'}"
products,381,"{'product_type': 'G', 'product_name': 'LLL', 'price': 6.18, 'profit_margin (%)': 25, 'capacity': '[182170]', 'warehouses': '[7038]'}"
products,137,"{'product_type': 'R', 'product_name': 'MMM', 'price': 306.72, 'profit_margin (%)': 48, 'capacity': '[95669, 466970, 80901, 286642]', 'warehouses': '[7567, 4571, 5170, 4604]'}"
products,807,"{'product_type': 'K', 'product_name': 'QQQ', 'price': 4443.93, 'profit_margin (%)': 22, 'capacity': '[443854, 196443, 51831, 418369, 428977, 221722]', 'warehouses': '[1169, 1969, 8399, 1064, 7780, 9515]'}"
products,339,"{'product_type': 'K', 'product_name': 'DDD', 'price': 57.28, 'profit_margin (%)': 39, 'capacity': '[64591, 255985, 304307, 136111]', 'warehouses': '[8050, 1342, 8836, 9215]'}"
products,707,"{'product_type': 'I', 'product_name': 'VVV', 'price': 4.62, 'profit_margin (%)': 6, 'capacity': '[356108, 86194, 56574, 15672, 360055]', 'warehouses': '[3046, 3856, 5456, 6675, 8117]'}"
products,143,"{'product_type': 'K', 'product_name': 'GGG', 'price': 9.58, 'profit_margin (%)': 15, 'capacity': '[193966, 276310, 537694, 423621, 177369, 155535, 388843, 628496, 288857]', 'warehouses': '[7839, 5163, 4895, 9988, 4728, 1141, 3630, 8862, 4785]'}"
products,256,"{'product_type': 'F', 'product_name': 'WWW', 'price': 1768.47, 'profit_margin (%)': 19, 'capacity': '[121367, 680529]', 'warehouses': '[1141, 3401]'}"
products,421,"{'product_type': 'Y', 'product_name': 'NNN', 'price': 8939.89, 'profit_margin (%)': 22, 'capacity': '[69560, 43153, 19189, 202230, 49002, 203910]', 'warehouses': '[6100, 8620, 2891, 8950, 2878, 6928]'}"
products,146,"{'product_type': 'A', 'product_name': 'OOO', 'price': 6.28, 'profit_margin (%)': 34, 'capacity': '[407122]', 'warehouses': '[1427]'}"
products,384,"{'product_type': 'V', 'product_name': 'WWW', 'price': 6.63, 'profit_margin (%)': 48, 'capacity': '[211546, 40227, 401336, 239351, 176794, 246778]', 'warehouses': '[3553, 6541, 2930, 8732, 9272, 5127]'}"
products,991,"{'product_type': 'V', 'product_name': 'NNN', 'price': 8.91, 'profit_margin (%)': 46, 'capacity': '[75586, 184794, 248921, 256187, 196854, 210741]', 'warehouses': '[5236, 7567, 9233, 7685, 9582, 3176]'}"
products,308,"{'product_type': 'F', 'product_name': 'UUU', 'price': 37.18, 'profit_margin (%)': 50, 'capacity': '[41639, 23708, 252396, 41633, 114226, 151331]', 'warehouses': '[2091, 6915, 4045, 1810, 9942, 8299]'}"
products,456,"{'product_type': 'S', 'product_name': 'XXX', 'price': 8.38, 'profit_margin (%)': 41, 'capacity': '[784837, 397072, 193515, 469867, 458308, 231623, 340513, 314924, 260282, 428181]', 'warehouses': '[7103, 5326, 3865, 2231, 3106, 3882, 4537, 1249, 9304, 4501]'}"
products,414,"{'product_type': 'X', 'product_name': 'GGG', 'price': 6867.28, 'profit_margin (%)': 47, 'capacity': '[156350, 460269, 404885]', 'warehouses': '[4571, 7780, 6142]'}"
products,151,"{'product_type': 'R', 'product_name': 'ZZZ', 'price': 496.58, 'profit_margin (%)': 27, 'capacity': '[189479, 546748, 72625, 425738, 165336, 15441, 308045, 248012, 332388]', 'warehouses': '[9235, 2266, 2708, 4247, 4027, 4823, 9515, 3350, 7210]'}"
products,772,"{'product_type': 'M', 'product_name': 'MMM', 'price': 8820.19, 'profit_margin (%)': 30, 'capacity': '[273410, 232520, 197514, 679257, 314580, 112756, 472442, 236088]', 'warehouses': '[9596, 9444, 4357, 6161, 3882, 5127, 9167, 8456]'}"
products,299,"{'product_type': 'Z', 'product_name': 'GGG', 'price': 77.32, 'profit_margin (%)': 47, 'capacity': '[149513, 92683, 373358, 237498, 393573, 529390, 66398, 249560, 395306]', 'warehouses': '[5919, 7160, 6889, 5820, 9451, 7845, 9224, 8484, 2666]'}"
products,673,"{'product_type': 'I', 'product_name': 'YYY', 'price': 972.14, 'profit_margin (%)': 42, 'capacity': '[570327, 437384, 117679]', 'warehouses': '[3456, 3261, 4963]'}"
products,747,"{'product_type': 'O', 'product_name': 'CCC', 'price': 5.52, 'profit_margin (%)': 12, 'capacity': '[582890, 256510, 46008, 108164, 233742, 101589, 303486, 408884, 56906]', 'warehouses': '[2294, 9759, 6390, 4045, 7611, 2855, 4939, 7525, 3609]'}"
products,322,"{'product_type': 'G', 'product_name': 'VVV', 'price': 9.34, 'profit_margin (%)': 37, 'capacity': '[753975, 456614, 343803, 387624, 523198, 446292, 60478]', 'warehouses': '[9733, 4792, 4400, 1575, 9941, 6833, 5381]'}"
products,272,"{'product_type': 'D', 'product_name': 'OOO', 'price': 4056.92, 'profit_margin (%)': 40, 'capacity': '[138478, 591487]', 'warehouses': '[3493, 1721]'}"
products,966,"{'product_type': 'V', 'product_name': 'RRR', 'price': 5.29, 'profit_margin (%)': 48, 'capacity': '[83781, 435908, 83743]', 'warehouses': '[2882, 7117, 8671]'}"
products,168,"{'product_type': 'H', 'product_name': 'EEE', 'price': 5771.31, 'profit_margin (%)': 21, 'capacity': '[376002, 61169, 267329, 76683, 47909, 230650, 627982, 665046]', 'warehouses': '[6544, 8064, 2524, 4604, 7070, 4047, 4293, 8365]'}"
products,345,"{'product_type': 'L', 'product_name': 'LLL', 'price': 2735.2, 'profit_margin (%)': 17, 'capacity': '[142332, 300589, 177488, 110421, 279659, 361752, 274313, 436639]', 'warehouses': '[8748, 7794, 6840, 2441, 7965, 1065, 5472, 2141]'}"
products,410,"{'product_type': 'R', 'product_name': 'FFF', 'price': 54.12, 'profit_margin (%)': 27, 'capacity': '[280967, 58046, 548716, 42257, 498607, 255757, 44477, 74786, 21812]', 'warehouses': '[7548, 4232, 6277, 5690, 9721, 9565, 3000, 5761, 4411]'}"
products,932,"{'product_type': 'D', 'product_name': 'VVV', 'price': 31.68, 'profit_margin (%)': 27, 'capacity': '[356170, 85695, 662422, 559245, 451858, 238266, 105916]', 'warehouses': '[2797, 2238, 2091, 6205, 8187, 9924, 9563]'}"
products,697,"{'product_type': 'K', 'product_name': 'AAA', 'price': 2.5, 'profit_margin (%)': 40, 'capacity': '[185125, 213313, 37549, 303221, 284386, 752379]', 'warehouses': '[5127, 8765, 8299, 1721, 2441, 3259]'}"
products,649,"{'product_type': 'R', 'product_name': 'GGG', 'price': 640.36, 'profit_margin (%)': 10, 'capacity': '[140103]', 'warehouses': '[3661]'}"
products,473,"{'product_type': 'M', 'product_name': 'PPP', 'price': 86.33, 'profit_margin (%)': 40, 'capacity': '[474233, 364140, 157721, 280574, 204779, 425851, 42246, 391985, 220135, 436114]', 'warehouses': '[1464, 8522, 2238, 9473, 2737, 4415, 7016, 6980, 9515, 7848]'}"
products,209,"{'product_type': 'R', 'product_name': 'UUU', 'price': 380.84, 'profit_margin (%)': 32, 'capacity': '[231064, 240505, 117604, 167352, 83469, 704823, 73704, 285821, 8877, 214130]', 'warehouses': '[7377, 5094, 2822, 5904, 4319, 4634, 4730, 2730, 4967, 5241]'}"
products,213,"{'product_type': 'Y', 'product_name': 'OOO', 'price': 1.98, 'profit_margin (%)': 10, 'capacity': '[100717, 48261, 82670, 339913, 564406, 481651, 223179, 478160, 379473, 258234]', 'warehouses': '[8599, 9115, 7123, 4428, 7158, 2125, 2730, 4047, 1034, 3094]'}"
products,973,"{'product_type': 'K', 'product_name': 'CCC', 'price': 7291.2, 'profit_margin (%)': 30, 'capacity': '[143819, 267785]', 'warehouses': '[3365, 1045]'}"
products,560,"{'product_type': 'H', 'product_name': 'SSS', 'price': 479.91, 'profit_margin (%)': 11, 'capacity': '[836235, 215334, 11037, 68424, 188035, 226675, 34010, 24327]', 'warehouses': '[2728, 4044, 5970, 7614, 6034, 1045, 1328, 8593]'}"
products,869,"{'product_type': 'E', 'product_name': 'LLL', 'price': 891.63, 'profit_margin (%)': 40, 'capacity': '[246516]', 'warehouses': '[3856]'}"
products,614,"{'product_type': 'H', 'product_name': 'PPP', 'price': 727.77, 'profit_margin (%)': 34, 'capacity': '[56415, 309421]', 'warehouses': '[2708, 4255]'}"
products,554,"{'product_type': 'S', 'product_name': 'FFF', 'price': 2.67, 'profit_margin (%)': 18, 'capacity': '[168327, 30686, 19741, 704473, 284968, 594531, 171781, 702562]', 'warehouses': '[7971, 3871, 5690, 2815, 4032, 2843, 7240, 3468]'}"
products,489,"{'product_type': 'K', 'product_name': 'JJJ', 'price': 361.47, 'profit_margin (%)': 14, 'capacity': '[617889, 316220, 807144, 54320, 62290, 425700, 183581, 97152, 28303, 464248]', 'warehouses': '[8218, 5521, 3176, 4054, 7326, 4213, 2252, 2683, 9369, 9759]'}"
