,index,sourceNodeName,targetNodeName,totalCost,isDirect,costs,nodeNames
191,1461,Supplier 48580,Customer 31548,755.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 555.0, 655.0, 755.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Internaltransactions 8970', 'Supplier 11790', 'Srintship 2887', 'Retailer 83982', 'Rcextship 1248', 'Customer 31548']"
192,1462,Supplier 48580,Customer 63407,755.0,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 470.0, 555.0, 655.0, 755.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10277', 'Supplier 40597', 'Internaltransactions 6661', 'Supplier 92698', 'Externaltransactions 9808', 'Customer 63407']"
193,1475,Supplier 48580,Customer 41100,755.0,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 470.0, 555.0, 655.0, 755.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10339', 'Supplier 55441', 'Ssintship 9411', 'Supplier 71819', 'Externaltransactions 2655', 'Customer 41100']"
194,1480,Supplier 48580,Retailer 49955,755.0,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 470.0, 555.0, 655.0, 755.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10277', 'Supplier 40597', 'Internaltransactions 6661', 'Supplier 92698', 'Srintship 5025', 'Retailer 49955']"
195,1510,Supplier 48580,Customer 12717,770.0,False,"[0.0, 100.0, 185.0, 285.0, 370.0, 470.0, 570.0, 670.0, 770.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10277', 'Supplier 40597', 'Srintship 6843', 'Retailer 31412', 'Rcextship 1264', 'Customer 12717']"
196,1516,Supplier 48580,Customer 64070,778.5,False,"[0.0, 100.0, 170.0, 240.75, 296.5, 396.5, 466.5, 537.5, 578.5, 678.5, 778.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10364', 'Supplier 87695', 'Internaltransactions 4327', 'Supplier 35841', 'Ssintship 6224', 'Supplier 86815', 'Externaltransactions 6628', 'Customer 64070']"
197,1520,Supplier 48580,Customer 10613,783.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 389.0, 413.0, 513.0, 583.0, 683.0, 783.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Ssintship 10422', 'Supplier 27057', 'Internaltransactions 8356', 'Supplier 54921', 'Externaltransactions 5176', 'Customer 10613']"
198,1528,Supplier 48580,Customer 63285,783.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 389.0, 413.0, 513.0, 583.0, 683.0, 783.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Ssintship 10422', 'Supplier 27057', 'Internaltransactions 8356', 'Supplier 54921', 'Externaltransactions 9153', 'Customer 63285']"
199,1605,Supplier 48580,Supplier 19072,831.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 420.5, 471.0, 571.0, 641.0, 741.0, 831.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Ssintship 10156', 'Supplier 14125', 'Internaltransactions 4789', 'Supplier 75444', 'Internaltransactions 9221', 'Supplier 19072']"
200,1623,Supplier 48580,Customer 44945,841.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 420.5, 471.0, 571.0, 641.0, 741.0, 841.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Ssintship 10156', 'Supplier 14125', 'Internaltransactions 4789', 'Supplier 75444', 'Externaltransactions 4876', 'Customer 44945']"
201,1629,Supplier 48580,Retailer 61892,841.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 420.5, 471.0, 571.0, 641.0, 741.0, 841.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Ssintship 10156', 'Supplier 14125', 'Internaltransactions 4789', 'Supplier 75444', 'Srintship 8155', 'Retailer 61892']"
202,1652,Supplier 48580,Customer 81997,851.5,False,"[0.0, 100.0, 170.0, 240.75, 296.5, 396.5, 466.5, 566.5, 651.5, 751.5, 851.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10364', 'Supplier 87695', 'Internaltransactions 4327', 'Supplier 35841', 'Internaltransactions 7076', 'Supplier 70050', 'Externaltransactions 5442', 'Customer 81997']"
203,1654,Supplier 48580,Customer 21156,858.5,False,"[0.0, 100.0, 170.0, 270.0, 355.0, 455.0, 545.0, 645.0, 715.0, 786.75, 858.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10317', 'Supplier 52082', 'Internaltransactions 1609', 'Supplier 48238', 'Internaltransactions 1595', 'Supplier 23640', 'Scextship 2269', 'Customer 21156']"
204,1657,Supplier 48580,Customer 13248,860.0,False,"[0.0, 100.0, 185.0, 283.75, 352.5, 452.5, 537.5, 606.25, 660.0, 760.0, 860.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Ssintship 10173', 'Supplier 13951', 'Internaltransactions 8228', 'Supplier 70443', 'Ssintship 2035', 'Supplier 74318', 'Externaltransactions 2611', 'Customer 13248']"
205,1669,Supplier 48580,Customer 27430,861.5,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 545.0, 608.25, 661.5, 761.5, 861.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10247', 'Supplier 16265', 'Ssintship 8070', 'Supplier 46942', 'Ssintship 10200', 'Supplier 36417', 'Externaltransactions 1784', 'Customer 27430']"
206,1677,Supplier 48580,Retailer 73217,867.5,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 545.0, 645.0, 730.0, 798.75, 867.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10247', 'Supplier 16265', 'Ssintship 8070', 'Supplier 46942', 'Ssintship 10008', 'Supplier 74432', 'Srintship 2742', 'Retailer 73217']"
207,1683,Supplier 48580,Customer 82092,888.5,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 436.75, 503.5, 603.5, 688.5, 788.5, 888.5]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 6524', 'Supplier 96293', 'Ssintship 9997', 'Supplier 21166', 'Internaltransactions 3581', 'Supplier 57109', 'Externaltransactions 5644', 'Customer 82092']"
208,1695,Supplier 48580,Customer 33597,889.5,False,"[0.0, 100.0, 170.0, 267.25, 334.5, 434.5, 519.5, 619.5, 689.5, 789.5, 889.5]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10349', 'Supplier 72315', 'Ssintship 10170', 'Supplier 26533', 'Internaltransactions 2545', 'Supplier 35266', 'Scextship 5641', 'Customer 33597']"
209,1700,Supplier 48580,Retailer 41072,891.5,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 521.5, 621.5, 691.5, 791.5, 891.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10218', 'Supplier 90942', 'Ssintship 7281', 'Supplier 52160', 'Srintship 8010', 'Retailer 41072']"
210,1745,Supplier 48580,Customer 85900,915.0,False,"[0.0, 100.0, 170.0, 270.0, 355.0, 455.0, 545.0, 645.0, 715.0, 815.0, 915.0]","['Supplier 48580', 'Ssintship 10100', 'Supplier 24646', 'Ssintship 10317', 'Supplier 52082', 'Internaltransactions 1609', 'Supplier 48238', 'Internaltransactions 1595', 'Supplier 23640', 'Scextship 4413', 'Customer 85900']"
211,1753,Supplier 48580,Customer 33736,915.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 455.0, 545.0, 645.0, 715.0, 815.0, 915.0]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10247', 'Supplier 16265', 'Ssintship 8070', 'Supplier 46942', 'Internaltransactions 4735', 'Supplier 28873', 'Scextship 2490', 'Customer 33736']"
212,1764,Supplier 48580,Customer 21113,921.5,False,"[0.0, 100.0, 185.0, 280.75, 351.5, 451.5, 521.5, 621.5, 721.5, 821.5, 921.5]","['Supplier 48580', 'Ssintship 10000', 'Supplier 51293', 'Ssintship 10056', 'Supplier 71916', 'Ssintship 10467', 'Supplier 15367', 'Srintship 4556', 'Retailer 94027', 'Rcextship 6650', 'Customer 21113']"
213,1789,Supplier 48580,Retailer 41879,1031.0,False,"[0.0, 100.0, 185.0, 285.0, 355.0, 420.5, 471.0, 571.0, 641.0, 741.0, 831.0, 931.0, 1031.0]","['Supplier 48580', 'Ssintship 10481', 'Supplier 18952', 'Internaltransactions 3277', 'Supplier 19878', 'Ssintship 10156', 'Supplier 14125', 'Internaltransactions 4789', 'Supplier 75444', 'Internaltransactions 9221', 'Supplier 19072', 'Srintship 2067', 'Retailer 41879']"
