,From_Node_ID,To_Node_ID,order/service
461,413,404,"[{'IntOrders_id': 10026, 'quantity': 322, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 89799.36, 'status': 'Closed', 'prod_id': 318}]"
462,308,404,"[{'IntOrders_id': 10027, 'quantity': 261, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2362449.33, 'status': 'Closed', 'prod_id': 242}]"
463,423,404,"[{'IntOrders_id': 10028, 'quantity': 492, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 4299445.319999999, 'status': 'Closed', 'prod_id': 483}]"
464,394,362,"[{'IntOrders_id': 10029, 'quantity': 108, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 30119.04, 'status': 'Closed', 'prod_id': 318}]"
465,465,362,"[{'IntOrders_id': 10030, 'quantity': 269, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1708.1499999999999, 'status': 'Closed', 'prod_id': 791}]"
466,530,362,"[{'IntOrders_id': 10031, 'quantity': 164, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1484450.9200000002, 'status': 'Closed', 'prod_id': 242}]"
467,374,362,"[{'IntOrders_id': 10032, 'quantity': 728, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6093.36, 'status': 'Closed', 'prod_id': 748}]"
468,347,362,"[{'IntOrders_id': 10033, 'quantity': 131, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1117523.0099999998, 'status': 'Closed', 'prod_id': 835}]"
469,356,362,"[{'IntOrders_id': 10034, 'quantity': 282, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 111265.92, 'status': 'Closed', 'prod_id': 862}]"
470,416,362,"[{'IntOrders_id': 10035, 'quantity': 46, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 626.52, 'status': 'Closed', 'prod_id': 801}]"
471,343,319,"[{'IntOrders_id': 10036, 'quantity': 281, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 159461.88, 'status': 'Closed', 'prod_id': 103}]"
472,375,319,"[{'IntOrders_id': 10037, 'quantity': 70, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 689629.5, 'status': 'Closed', 'prod_id': 781}]"
473,507,319,"[{'IntOrders_id': 10038, 'quantity': 875, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3613.75, 'status': 'Closed', 'prod_id': 661}]"
474,472,405,"[{'IntOrders_id': 10039, 'quantity': 309, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 657928.98, 'status': 'Closed', 'prod_id': 149}]"
475,493,405,"[{'IntOrders_id': 10040, 'quantity': 913, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1159.51, 'status': 'Closed', 'prod_id': 812}]"
476,500,405,"[{'IntOrders_id': 10041, 'quantity': 880, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 76155.20000000001, 'status': 'Closed', 'prod_id': 675}]"
477,389,405,"[{'IntOrders_id': 10042, 'quantity': 227, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1441.4499999999998, 'status': 'Closed', 'prod_id': 791}]"
478,352,405,"[{'IntOrders_id': 10043, 'quantity': 635, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 549217.85, 'status': 'Closed', 'prod_id': 139}]"
479,350,405,"[{'IntOrders_id': 10044, 'quantity': 151, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3808.22, 'status': 'Closed', 'prod_id': 901}]"
480,416,405,"[{'IntOrders_id': 10045, 'quantity': 358, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1856870.82, 'status': 'Closed', 'prod_id': 108}]"
481,397,405,"[{'IntOrders_id': 10046, 'quantity': 613, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 5273902.59, 'status': 'Closed', 'prod_id': 616}]"
482,335,471,"[{'IntOrders_id': 10047, 'quantity': 124, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 16950.8, 'status': 'Closed', 'prod_id': 827}]"
483,588,471,"[{'IntOrders_id': 10048, 'quantity': 760, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6570770.0, 'status': 'Closed', 'prod_id': 320}]"
484,406,471,"[{'IntOrders_id': 10049, 'quantity': 871, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 75193.43, 'status': 'Closed', 'prod_id': 473}]"
485,343,471,"[{'IntOrders_id': 10050, 'quantity': 669, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 379644.12, 'status': 'Closed', 'prod_id': 103}]"
486,311,471,"[{'IntOrders_id': 10051, 'quantity': 899, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1803277.13, 'status': 'Closed', 'prod_id': 773}]"
487,507,471,"[{'IntOrders_id': 10052, 'quantity': 200, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 826.0, 'status': 'Closed', 'prod_id': 661}]"
488,471,425,"[{'IntOrders_id': 10053, 'quantity': 690, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 5119.8, 'status': 'Closed', 'prod_id': 930}]"
489,335,425,"[{'IntOrders_id': 10054, 'quantity': 663, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 90632.09999999999, 'status': 'Closed', 'prod_id': 827}]"
490,527,425,"[{'IntOrders_id': 10055, 'quantity': 138, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 64153.44, 'status': 'Closed', 'prod_id': 534}]"
491,509,425,"[{'IntOrders_id': 10056, 'quantity': 744, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1458.24, 'status': 'Closed', 'prod_id': 571}]"
492,484,425,"[{'IntOrders_id': 10057, 'quantity': 463, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2111455.94, 'status': 'Closed', 'prod_id': 281}]"
493,474,425,"[{'IntOrders_id': 10058, 'quantity': 392, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 13551.44, 'status': 'Closed', 'prod_id': 551}]"
494,311,472,"[{'IntOrders_id': 10059, 'quantity': 166, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 332974.42, 'status': 'Closed', 'prod_id': 773}]"
495,370,472,"[{'IntOrders_id': 10060, 'quantity': 606, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 4633173.0, 'status': 'Closed', 'prod_id': 112}]"
496,474,311,"[{'IntOrders_id': 10061, 'quantity': 485, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2614843.5500000003, 'status': 'Closed', 'prod_id': 545}]"
497,546,311,"[{'IntOrders_id': 10062, 'quantity': 246, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 642837.36, 'status': 'Closed', 'prod_id': 952}]"
498,375,311,"[{'IntOrders_id': 10063, 'quantity': 228, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2246221.8000000003, 'status': 'Closed', 'prod_id': 781}]"
499,352,311,"[{'IntOrders_id': 10064, 'quantity': 80, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 369566.4, 'status': 'Closed', 'prod_id': 259}]"
500,367,311,"[{'IntOrders_id': 10065, 'quantity': 763, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 470709.95999999996, 'status': 'Closed', 'prod_id': 831}]"
501,549,311,"[{'IntOrders_id': 10066, 'quantity': 602, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3256.82, 'status': 'Closed', 'prod_id': 634}]"
502,417,351,"[{'IntOrders_id': 10067, 'quantity': 265, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6307.0, 'status': 'Closed', 'prod_id': 125}]"
503,546,351,"[{'IntOrders_id': 10068, 'quantity': 312, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1664061.3599999999, 'status': 'Closed', 'prod_id': 363}]"
504,539,351,"[{'IntOrders_id': 10069, 'quantity': 587, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 128077.53, 'status': 'Closed', 'prod_id': 977}]"
505,430,351,"[{'IntOrders_id': 10070, 'quantity': 184, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 13400.72, 'status': 'Closed', 'prod_id': 885}]"
506,564,389,"[{'IntOrders_id': 10071, 'quantity': 762, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 5958.84, 'status': 'Closed', 'prod_id': 804}]"
507,459,389,"[{'IntOrders_id': 10072, 'quantity': 52, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 401.96000000000004, 'status': 'Closed', 'prod_id': 582}]"
508,335,389,"[{'IntOrders_id': 10073, 'quantity': 32, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 4374.4, 'status': 'Closed', 'prod_id': 827}]"
509,513,389,"[{'IntOrders_id': 10074, 'quantity': 426, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 45748.14, 'status': 'Closed', 'prod_id': 316}]"
510,381,389,"[{'IntOrders_id': 10075, 'quantity': 79, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 565321.63, 'status': 'Closed', 'prod_id': 446}]"
511,347,389,"[{'IntOrders_id': 10076, 'quantity': 393, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1623.09, 'status': 'Closed', 'prod_id': 661}]"
512,468,389,"[{'IntOrders_id': 10077, 'quantity': 190, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 14915.0, 'status': 'Closed', 'prod_id': 270}]"
513,507,389,"[{'IntOrders_id': 10078, 'quantity': 613, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2531.69, 'status': 'Closed', 'prod_id': 661}]"
514,519,372,"[{'IntOrders_id': 10079, 'quantity': 986, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 155216.12, 'status': 'Closed', 'prod_id': 783}]"
515,493,372,"[{'IntOrders_id': 10080, 'quantity': 962, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1221.74, 'status': 'Closed', 'prod_id': 812}]"
516,404,372,"[{'IntOrders_id': 10081, 'quantity': 617, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 29085.38, 'status': 'Closed', 'prod_id': 549}]"
517,471,372,"[{'IntOrders_id': 10082, 'quantity': 860, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6381.2, 'status': 'Closed', 'prod_id': 930}]"
518,468,475,"[{'IntOrders_id': 10083, 'quantity': 662, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 32193.06, 'status': 'Closed', 'prod_id': 291}]"
519,417,475,"[{'IntOrders_id': 10084, 'quantity': 854, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 20325.2, 'status': 'Closed', 'prod_id': 125}]"
520,308,475,"[{'IntOrders_id': 10085, 'quantity': 442, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 4000776.2600000002, 'status': 'Closed', 'prod_id': 242}]"
521,564,356,"[{'IntOrders_id': 10086, 'quantity': 997, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 217535.43, 'status': 'Closed', 'prod_id': 977}]"
522,381,403,"[{'IntOrders_id': 10087, 'quantity': 981, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 7020006.57, 'status': 'Closed', 'prod_id': 446}]"
523,549,403,"[{'IntOrders_id': 10088, 'quantity': 323, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3155.71, 'status': 'Closed', 'prod_id': 701}]"
524,571,403,"[{'IntOrders_id': 10089, 'quantity': 684, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 48365.63999999999, 'status': 'Closed', 'prod_id': 897}]"
525,413,403,"[{'IntOrders_id': 10090, 'quantity': 872, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 243183.36, 'status': 'Closed', 'prod_id': 318}]"
526,433,403,"[{'IntOrders_id': 10091, 'quantity': 554, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 120877.26, 'status': 'Closed', 'prod_id': 977}]"
527,347,403,"[{'IntOrders_id': 10092, 'quantity': 549, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1114014.33, 'status': 'Closed', 'prod_id': 679}]"
528,348,403,"[{'IntOrders_id': 10093, 'quantity': 624, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3055235.04, 'status': 'Closed', 'prod_id': 740}]"
529,350,531,"[{'IntOrders_id': 10094, 'quantity': 840, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 21184.8, 'status': 'Closed', 'prod_id': 901}]"
530,456,531,"[{'IntOrders_id': 10095, 'quantity': 465, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 7863.15, 'status': 'Closed', 'prod_id': 728}]"
531,362,531,"[{'IntOrders_id': 10096, 'quantity': 978, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 13320.359999999999, 'status': 'Closed', 'prod_id': 801}]"
532,530,531,"[{'IntOrders_id': 10097, 'quantity': 23, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 179.86, 'status': 'Closed', 'prod_id': 804}]"
533,389,531,"[{'IntOrders_id': 10098, 'quantity': 214, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1358.8999999999999, 'status': 'Closed', 'prod_id': 791}]"
534,411,531,"[{'IntOrders_id': 10099, 'quantity': 15, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 51582.45, 'status': 'Closed', 'prod_id': 731}]"
535,419,375,"[{'IntOrders_id': 10100, 'quantity': 542, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 38324.82, 'status': 'Closed', 'prod_id': 897}]"
536,351,348,"[{'IntOrders_id': 10101, 'quantity': 167, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 817667.07, 'status': 'Closed', 'prod_id': 740}]"
537,305,348,"[{'IntOrders_id': 10102, 'quantity': 934, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 78315.9, 'status': 'Closed', 'prod_id': 856}]"
538,330,348,"[{'IntOrders_id': 10103, 'quantity': 741, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 161678.79, 'status': 'Closed', 'prod_id': 977}]"
539,474,348,"[{'IntOrders_id': 10104, 'quantity': 312, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1682126.1600000001, 'status': 'Closed', 'prod_id': 545}]"
540,311,348,"[{'IntOrders_id': 10105, 'quantity': 194, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 389138.77999999997, 'status': 'Closed', 'prod_id': 773}]"
541,456,348,"[{'IntOrders_id': 10106, 'quantity': 359, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1935523.37, 'status': 'Closed', 'prod_id': 545}]"
542,406,348,"[{'IntOrders_id': 10107, 'quantity': 635, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 270046.45, 'status': 'Closed', 'prod_id': 976}]"
543,335,329,"[{'IntOrders_id': 10108, 'quantity': 889, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 121526.29999999999, 'status': 'Closed', 'prod_id': 827}]"
544,416,329,"[{'IntOrders_id': 10109, 'quantity': 254, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 121897.14, 'status': 'Closed', 'prod_id': 560}]"
545,531,329,"[{'IntOrders_id': 10110, 'quantity': 166, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 111923.84, 'status': 'Closed', 'prod_id': 858}]"
546,500,329,"[{'IntOrders_id': 10111, 'quantity': 60, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 5192.400000000001, 'status': 'Closed', 'prod_id': 675}]"
547,484,329,"[{'IntOrders_id': 10112, 'quantity': 900, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 4104342.0, 'status': 'Closed', 'prod_id': 281}]"
548,435,329,"[{'IntOrders_id': 10113, 'quantity': 554, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 19151.78, 'status': 'Closed', 'prod_id': 551}]"
549,414,329,"[{'IntOrders_id': 10114, 'quantity': 357, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 77893.83, 'status': 'Closed', 'prod_id': 977}]"
550,569,329,"[{'IntOrders_id': 10115, 'quantity': 146, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 607.36, 'status': 'Closed', 'prod_id': 254}]"
551,490,475,"[{'IntOrders_id': 10116, 'quantity': 592, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 5163933.12, 'status': 'Closed', 'prod_id': 579}]"
552,543,475,"[{'IntOrders_id': 10117, 'quantity': 198, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 777797.46, 'status': 'Closed', 'prod_id': 166}]"
553,405,475,"[{'IntOrders_id': 10118, 'quantity': 773, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 33996.54, 'status': 'Closed', 'prod_id': 140}]"
554,459,475,"[{'IntOrders_id': 10119, 'quantity': 142, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1097.66, 'status': 'Closed', 'prod_id': 582}]"
555,549,475,"[{'IntOrders_id': 10120, 'quantity': 38, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 74788.94, 'status': 'Closed', 'prod_id': 533}]"
556,527,475,"[{'IntOrders_id': 10121, 'quantity': 424, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 197109.12, 'status': 'Closed', 'prod_id': 534}]"
557,559,475,"[{'IntOrders_id': 10122, 'quantity': 396, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1330.56, 'status': 'Closed', 'prod_id': 177}]"
558,306,475,"[{'IntOrders_id': 10123, 'quantity': 400, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3280712.0000000005, 'status': 'Closed', 'prod_id': 786}]"
559,553,475,"[{'IntOrders_id': 10124, 'quantity': 983, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1619797.23, 'status': 'Closed', 'prod_id': 238}]"
560,419,370,"[{'IntOrders_id': 10125, 'quantity': 624, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6147554.4, 'status': 'Closed', 'prod_id': 781}]"
561,465,370,"[{'IntOrders_id': 10126, 'quantity': 351, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1600693.3800000001, 'status': 'Closed', 'prod_id': 281}]"
562,546,370,"[{'IntOrders_id': 10127, 'quantity': 715, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 315079.05, 'status': 'Closed', 'prod_id': 217}]"
563,438,370,"[{'IntOrders_id': 10128, 'quantity': 911, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 78646.63, 'status': 'Closed', 'prod_id': 473}]"
564,459,370,"[{'IntOrders_id': 10129, 'quantity': 334, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2581.82, 'status': 'Closed', 'prod_id': 582}]"
565,335,308,"[{'IntOrders_id': 10130, 'quantity': 939, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 128361.29999999999, 'status': 'Closed', 'prod_id': 827}]"
566,423,308,"[{'IntOrders_id': 10131, 'quantity': 853, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 7454119.629999999, 'status': 'Closed', 'prod_id': 483}]"
567,306,308,"[{'IntOrders_id': 10132, 'quantity': 42, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 344474.76, 'status': 'Closed', 'prod_id': 786}]"
568,367,308,"[{'IntOrders_id': 10133, 'quantity': 964, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 594710.88, 'status': 'Closed', 'prod_id': 831}]"
569,404,308,"[{'IntOrders_id': 10134, 'quantity': 251, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 11832.14, 'status': 'Closed', 'prod_id': 549}]"
570,389,308,"[{'IntOrders_id': 10135, 'quantity': 205, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1109.05, 'status': 'Closed', 'prod_id': 634}]"
571,362,308,"[{'IntOrders_id': 10136, 'quantity': 665, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 9057.3, 'status': 'Closed', 'prod_id': 801}]"
572,406,425,"[{'IntOrders_id': 10137, 'quantity': 446, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2313308.34, 'status': 'Closed', 'prod_id': 108}]"
573,579,425,"[{'IntOrders_id': 10138, 'quantity': 329, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 29800.82, 'status': 'Closed', 'prod_id': 418}]"
574,596,425,"[{'IntOrders_id': 10139, 'quantity': 525, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 41212.5, 'status': 'Closed', 'prod_id': 270}]"
575,352,425,"[{'IntOrders_id': 10140, 'quantity': 234, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 202388.94, 'status': 'Closed', 'prod_id': 139}]"
576,567,543,"[{'IntOrders_id': 10141, 'quantity': 551, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 24232.98, 'status': 'Closed', 'prod_id': 140}]"
577,509,543,"[{'IntOrders_id': 10142, 'quantity': 841, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3574.25, 'status': 'Closed', 'prod_id': 173}]"
578,348,356,"[{'IntOrders_id': 10143, 'quantity': 398, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 228666.91999999998, 'status': 'Closed', 'prod_id': 358}]"
579,375,356,"[{'IntOrders_id': 10144, 'quantity': 87, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 49262.88, 'status': 'Closed', 'prod_id': 933}]"
