,From,To,From_Table,To_Table,Weight,Transportation_Cost,Transportation_Distance,Transportation_Duration,Transportation_Type,Rental price,price,profit_margin (%),market_share (%),Annual_sales,Distance,Edge_Name
4561,1553,4789,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,70.77,33,0,0.0,0.0,Related_To
4562,1137,4790,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,69.32,48,0,0.0,0.0,Related_To
4563,1426,4790,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,69.32,48,0,0.0,0.0,Related_To
4564,626,4790,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,69.32,48,0,0.0,0.0,Related_To
4565,1599,4790,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,69.32,48,0,0.0,0.0,Related_To
4566,1573,4790,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,69.32,48,0,0.0,0.0,Related_To
4567,1114,4790,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,69.32,48,0,0.0,0.0,Related_To
4568,961,4790,Warehouses,Products,30.0,0.0,0.0,0.0,N/A,0,69.32,48,0,0.0,100.0,Related_To
4569,857,4790,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,69.32,48,0,0.0,0.0,Related_To
4570,1232,4790,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,69.32,48,0,0.0,0.0,Related_To
4571,1547,4790,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,69.32,48,0,0.0,0.0,Related_To
4572,873,4791,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,9920.13,18,0,0.0,100.0,Related_To
4573,1210,4791,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,9920.13,18,0,0.0,0.0,Related_To
4574,790,4792,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,6.58,12,0,0.0,0.0,Related_To
4575,1321,4792,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,6.58,12,0,0.0,0.0,Related_To
4576,845,4792,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,6.58,12,0,0.0,0.0,Related_To
4577,965,4792,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,6.58,12,0,0.0,0.0,Related_To
4578,631,4793,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,8.63,28,0,0.0,0.0,Related_To
4579,1101,4793,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,8.63,28,0,0.0,0.0,Related_To
4580,1110,4794,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,3.38,29,0,0.0,0.0,Related_To
4581,1475,4794,Warehouses,Products,30.0,0.0,0.0,0.0,N/A,0,3.38,29,0,0.0,100.0,Related_To
4582,1088,4794,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,3.38,29,0,0.0,0.0,Related_To
4583,917,4794,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,3.38,29,0,0.0,0.0,Related_To
4584,870,4794,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,3.38,29,0,0.0,0.0,Related_To
4585,1230,4794,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,3.38,29,0,0.0,0.0,Related_To
4586,770,4794,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,3.38,29,0,0.0,0.0,Related_To
4587,1423,4795,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,21.79,47,0,0.0,0.0,Related_To
4588,1540,4795,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,21.79,47,0,0.0,0.0,Related_To
4589,1054,4795,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,21.79,47,0,0.0,0.0,Related_To
4590,1271,4795,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,21.79,47,0,0.0,0.0,Related_To
4591,922,4795,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,21.79,47,0,0.0,0.0,Related_To
4592,891,4795,Warehouses,Products,30.0,0.0,0.0,0.0,N/A,0,21.79,47,0,0.0,100.0,Related_To
4593,1482,4795,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,21.79,47,0,0.0,0.0,Related_To
4594,1373,4795,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,21.79,47,0,0.0,0.0,Related_To
4595,873,4796,Warehouses,Products,50.0,0.0,0.0,0.0,N/A,0,6199.45,40,0,0.0,100.0,Related_To
4596,1199,4796,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,6199.45,40,0,0.0,0.0,Related_To
4597,815,4796,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,6199.45,40,0,0.0,0.0,Related_To
4598,1583,4797,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,8.86,11,0,0.0,0.0,Related_To
4599,1434,4797,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,8.86,11,0,0.0,0.0,Related_To
4600,1052,4797,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,8.86,11,0,0.0,0.0,Related_To
4601,607,4798,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.93,45,0,0.0,0.0,Related_To
4602,683,4798,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.93,45,0,0.0,0.0,Related_To
4603,981,4798,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.93,45,0,0.0,0.0,Related_To
4604,1470,4798,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.93,45,0,0.0,0.0,Related_To
4605,1272,4798,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.93,45,0,0.0,0.0,Related_To
4606,728,4798,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.93,45,0,0.0,0.0,Related_To
4607,877,4798,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.93,45,0,0.0,0.0,Related_To
4608,1560,4798,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.93,45,0,0.0,0.0,Related_To
4609,721,4798,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.93,45,0,0.0,0.0,Related_To
4610,1351,4799,Warehouses,Products,30.0,0.0,0.0,0.0,N/A,0,78.91,27,0,0.0,100.0,Related_To
4611,1155,4799,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,78.91,27,0,0.0,0.0,Related_To
4612,1480,4799,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,78.91,27,0,0.0,0.0,Related_To
4613,801,4800,Warehouses,Products,30.0,0.0,0.0,0.0,N/A,0,1.57,42,0,0.0,100.0,Related_To
4614,1500,4800,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.57,42,0,0.0,0.0,Related_To
4615,1453,4800,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.57,42,0,0.0,0.0,Related_To
4616,1161,4800,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.57,42,0,0.0,0.0,Related_To
4617,1460,4800,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.57,42,0,0.0,0.0,Related_To
4618,1393,4800,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.57,42,0,0.0,0.0,Related_To
4619,1316,4800,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.57,42,0,0.0,0.0,Related_To
4620,1567,4800,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.57,42,0,0.0,0.0,Related_To
4621,1528,4800,Warehouses,Products,30.0,0.0,0.0,0.0,N/A,0,1.57,42,0,0.0,100.0,Related_To
4622,1105,4800,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.57,42,0,0.0,0.0,Related_To
4623,1454,4801,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,9.99,48,0,0.0,0.0,Related_To
4624,1444,4801,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,9.99,48,0,0.0,0.0,Related_To
4625,1215,4801,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,9.99,48,0,0.0,0.0,Related_To
4626,1311,4801,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,9.99,48,0,0.0,0.0,Related_To
4627,632,4802,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,766.76,26,0,0.0,0.0,Related_To
4628,1356,4802,Warehouses,Products,15.0,0.0,0.0,0.0,N/A,0,766.76,26,0,0.0,100.0,Related_To
4629,824,4803,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,7950.73,8,0,0.0,0.0,Related_To
4630,1521,4803,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,7950.73,8,0,0.0,0.0,Related_To
4631,922,4803,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,7950.73,8,0,0.0,0.0,Related_To
4632,1036,4803,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,7950.73,8,0,0.0,0.0,Related_To
4633,1044,4803,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,7950.73,8,0,0.0,0.0,Related_To
4634,1078,4803,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,7950.73,8,0,0.0,0.0,Related_To
4635,701,4803,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,7950.73,8,0,0.0,0.0,Related_To
4636,1148,4803,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,7950.73,8,0,0.0,0.0,Related_To
4637,918,4803,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,7950.73,8,0,0.0,0.0,Related_To
4638,1143,4804,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,87.44,16,0,0.0,0.0,Related_To
4639,890,4804,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,87.44,16,0,0.0,0.0,Related_To
4640,1075,4804,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,87.44,16,0,0.0,0.0,Related_To
4641,1502,4804,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,87.44,16,0,0.0,0.0,Related_To
4642,1095,4804,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,87.44,16,0,0.0,0.0,Related_To
4643,1128,4804,Warehouses,Products,15.0,0.0,0.0,0.0,N/A,0,87.44,16,0,0.0,100.0,Related_To
4644,777,4804,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,87.44,16,0,0.0,0.0,Related_To
4645,1022,4804,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,87.44,16,0,0.0,0.0,Related_To
4646,1012,4804,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,87.44,16,0,0.0,0.0,Related_To
4647,1270,4805,Warehouses,Products,30.0,0.0,0.0,0.0,N/A,0,674.24,39,0,0.0,100.0,Related_To
4648,601,4805,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,674.24,39,0,0.0,0.0,Related_To
4649,1189,4805,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,674.24,39,0,0.0,0.0,Related_To
4650,1350,4805,Warehouses,Products,30.0,0.0,0.0,0.0,N/A,0,674.24,39,0,0.0,100.0,Related_To
4651,1495,4805,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,674.24,39,0,0.0,0.0,Related_To
4652,1370,4805,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,674.24,39,0,0.0,0.0,Related_To
4653,1589,4805,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,674.24,39,0,0.0,0.0,Related_To
4654,1177,4805,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,674.24,39,0,0.0,0.0,Related_To
4655,1146,4805,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,674.24,39,0,0.0,0.0,Related_To
4656,656,4806,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,4.76,50,0,0.0,0.0,Related_To
4657,724,4807,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,26.22,7,0,0.0,0.0,Related_To
4658,1367,4807,Warehouses,Products,15.0,0.0,0.0,0.0,N/A,0,26.22,7,0,0.0,100.0,Related_To
4659,723,4808,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,684.97,7,0,0.0,0.0,Related_To
4660,1113,4808,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,684.97,7,0,0.0,0.0,Related_To
4661,1533,4808,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,684.97,7,0,0.0,0.0,Related_To
4662,1132,4808,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,684.97,7,0,0.0,0.0,Related_To
4663,1004,4808,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,684.97,7,0,0.0,0.0,Related_To
4664,632,4808,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,684.97,7,0,0.0,0.0,Related_To
4665,795,4808,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,684.97,7,0,0.0,0.0,Related_To
4666,1496,4808,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,684.97,7,0,0.0,0.0,Related_To
4667,1001,4808,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,684.97,7,0,0.0,0.0,Related_To
4668,1114,4809,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,2.22,42,0,0.0,0.0,Related_To
4669,1590,4809,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,2.22,42,0,0.0,0.0,Related_To
4670,1492,4809,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,2.22,42,0,0.0,0.0,Related_To
4671,1447,4809,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,2.22,42,0,0.0,0.0,Related_To
4672,1054,4809,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,2.22,42,0,0.0,0.0,Related_To
4673,1361,4809,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,2.22,42,0,0.0,0.0,Related_To
4674,1281,4809,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,2.22,42,0,0.0,0.0,Related_To
4675,959,4809,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,2.22,42,0,0.0,0.0,Related_To
4676,1117,4809,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,2.22,42,0,0.0,0.0,Related_To
4677,700,4809,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,2.22,42,0,0.0,0.0,Related_To
4678,1221,4810,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,6477.76,18,0,0.0,0.0,Related_To
4679,1574,4810,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,6477.76,18,0,0.0,0.0,Related_To
4680,601,4810,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,6477.76,18,0,0.0,0.0,Related_To
4681,760,4810,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,6477.76,18,0,0.0,0.0,Related_To
4682,1191,4810,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,6477.76,18,0,0.0,0.0,Related_To
4683,867,4810,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,6477.76,18,0,0.0,0.0,Related_To
4684,1473,4810,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,6477.76,18,0,0.0,0.0,Related_To
4685,1489,4811,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,9396.37,6,0,0.0,100.0,Related_To
4686,1407,4811,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,9396.37,6,0,0.0,0.0,Related_To
4687,1163,4811,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,9396.37,6,0,0.0,0.0,Related_To
4688,1499,4811,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,9396.37,6,0,0.0,100.0,Related_To
4689,1412,4811,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,9396.37,6,0,0.0,0.0,Related_To
4690,1409,4811,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,9396.37,6,0,0.0,100.0,Related_To
4691,1304,4811,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,9396.37,6,0,0.0,100.0,Related_To
4692,1127,4811,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,9396.37,6,0,0.0,0.0,Related_To
4693,684,4811,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,9396.37,6,0,0.0,0.0,Related_To
4694,675,4812,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,1175.72,5,0,0.0,0.0,Related_To
4695,808,4812,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,1175.72,5,0,0.0,0.0,Related_To
4696,1160,4812,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,1175.72,5,0,0.0,0.0,Related_To
4697,1031,4812,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,1175.72,5,0,0.0,0.0,Related_To
4698,1531,4812,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,1175.72,5,0,0.0,0.0,Related_To
4699,1260,4812,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,1175.72,5,0,0.0,0.0,Related_To
4700,1274,4812,Warehouses,Products,15.0,0.0,0.0,0.0,N/A,0,1175.72,5,0,0.0,100.0,Related_To
4701,1423,4813,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,63.51,27,0,0.0,0.0,Related_To
4702,1552,4813,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,63.51,27,0,0.0,0.0,Related_To
4703,1492,4813,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,63.51,27,0,0.0,0.0,Related_To
4704,794,4813,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,63.51,27,0,0.0,0.0,Related_To
4705,1466,4814,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,3.99,15,0,0.0,0.0,Related_To
4706,1385,4815,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,994.1,7,0,0.0,0.0,Related_To
4707,1172,4815,Warehouses,Products,15.0,0.0,0.0,0.0,N/A,0,994.1,7,0,0.0,100.0,Related_To
4708,977,4815,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,994.1,7,0,0.0,0.0,Related_To
4709,1169,4815,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,994.1,7,0,0.0,0.0,Related_To
4710,902,4815,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,994.1,7,0,0.0,0.0,Related_To
4711,1101,4815,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,994.1,7,0,0.0,0.0,Related_To
4712,1008,4815,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,994.1,7,0,0.0,0.0,Related_To
4713,1251,4815,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,994.1,7,0,0.0,0.0,Related_To
4714,1572,4815,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,994.1,7,0,0.0,0.0,Related_To
4715,1085,4816,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,4.13,13,0,0.0,0.0,Related_To
4716,1524,4816,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,4.13,13,0,0.0,0.0,Related_To
4717,1581,4816,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,4.13,13,0,0.0,0.0,Related_To
4718,880,4816,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,4.13,13,0,0.0,0.0,Related_To
4719,1243,4816,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,4.13,13,0,0.0,0.0,Related_To
4720,1012,4816,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,4.13,13,0,0.0,0.0,Related_To
4721,1173,4816,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,4.13,13,0,0.0,0.0,Related_To
4722,1229,4816,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,4.13,13,0,0.0,0.0,Related_To
4723,760,4817,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,7495.77,21,0,0.0,0.0,Related_To
4724,906,4817,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,7495.77,21,0,0.0,0.0,Related_To
4725,1115,4818,Warehouses,Products,30.0,0.0,0.0,0.0,N/A,0,31.87,33,0,0.0,100.0,Related_To
4726,937,4818,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,31.87,33,0,0.0,0.0,Related_To
4727,732,4819,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,8.46,38,0,0.0,0.0,Related_To
4728,806,4820,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,2135.4,39,0,0.0,0.0,Related_To
4729,1273,4820,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,2135.4,39,0,0.0,0.0,Related_To
4730,945,4820,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,2135.4,39,0,0.0,0.0,Related_To
4731,667,4820,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,2135.4,39,0,0.0,0.0,Related_To
4732,1041,4820,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,2135.4,39,0,0.0,0.0,Related_To
4733,659,4821,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,8750.62,39,0,0.0,0.0,Related_To
4734,1288,4822,Warehouses,Products,30.0,0.0,0.0,0.0,N/A,0,864.91,31,0,0.0,100.0,Related_To
4735,737,4822,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,864.91,31,0,0.0,0.0,Related_To
4736,1122,4822,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,864.91,31,0,0.0,0.0,Related_To
4737,1377,4822,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,864.91,31,0,0.0,0.0,Related_To
4738,1365,4822,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,864.91,31,0,0.0,0.0,Related_To
4739,1593,4822,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,864.91,31,0,0.0,0.0,Related_To
4740,1306,4823,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,4501.82,15,0,0.0,0.0,Related_To
4741,1367,4823,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,4501.82,15,0,0.0,100.0,Related_To
4742,1493,4823,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,4501.82,15,0,0.0,0.0,Related_To
4743,820,4823,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,4501.82,15,0,0.0,0.0,Related_To
4744,641,4823,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,4501.82,15,0,0.0,0.0,Related_To
4745,836,4824,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,1725.41,38,0,0.0,0.0,Related_To
4746,986,4824,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,1725.41,38,0,0.0,0.0,Related_To
4747,778,4825,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.97,28,0,0.0,0.0,Related_To
4748,1568,4825,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.97,28,0,0.0,0.0,Related_To
4749,850,4825,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.97,28,0,0.0,0.0,Related_To
4750,1538,4825,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.97,28,0,0.0,0.0,Related_To
4751,1448,4825,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,1.97,28,0,0.0,0.0,Related_To
4752,955,4826,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,4610.93,48,0,0.0,0.0,Related_To
4753,729,4826,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,4610.93,48,0,0.0,0.0,Related_To
4754,1280,4826,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,4610.93,48,0,0.0,0.0,Related_To
4755,1252,4826,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,4610.93,48,0,0.0,0.0,Related_To
4756,854,4826,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,4610.93,48,0,0.0,0.0,Related_To
4757,829,4826,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,4610.93,48,0,0.0,0.0,Related_To
4758,1348,4826,Warehouses,Products,55.0,0.0,0.0,0.0,N/A,0,4610.93,48,0,0.0,0.0,Related_To
4759,1035,4826,Warehouses,Products,50.0,0.0,0.0,0.0,N/A,0,4610.93,48,0,0.0,100.0,Related_To
4760,786,4827,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,573.35,39,0,0.0,0.0,Related_To
4761,639,4827,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,573.35,39,0,0.0,0.0,Related_To
4762,600,4827,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,573.35,39,0,0.0,0.0,Related_To
4763,1513,4827,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,573.35,39,0,0.0,0.0,Related_To
4764,1481,4827,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,573.35,39,0,0.0,0.0,Related_To
4765,1180,4827,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,573.35,39,0,0.0,0.0,Related_To
4766,989,4827,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,573.35,39,0,0.0,0.0,Related_To
4767,783,4827,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,573.35,39,0,0.0,0.0,Related_To
4768,1195,4827,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,573.35,39,0,0.0,0.0,Related_To
4769,1080,4828,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,30.79,43,0,0.0,0.0,Related_To
4770,1596,4828,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,30.79,43,0,0.0,0.0,Related_To
4771,1549,4828,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,30.79,43,0,0.0,0.0,Related_To
4772,830,4828,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,30.79,43,0,0.0,0.0,Related_To
4773,1172,4828,Warehouses,Products,30.0,0.0,0.0,0.0,N/A,0,30.79,43,0,0.0,100.0,Related_To
4774,982,4828,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,30.79,43,0,0.0,0.0,Related_To
4775,710,4828,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,30.79,43,0,0.0,0.0,Related_To
4776,1272,4828,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,30.79,43,0,0.0,0.0,Related_To
4777,833,4828,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,30.79,43,0,0.0,0.0,Related_To
4778,911,4828,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,30.79,43,0,0.0,0.0,Related_To
4779,1490,4829,Warehouses,Products,40.0,0.0,0.0,0.0,N/A,0,9736.26,18,0,0.0,0.0,Related_To
4780,1215,4830,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,16.19,14,0,0.0,0.0,Related_To
4781,1241,4830,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,16.19,14,0,0.0,0.0,Related_To
4782,677,4830,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,16.19,14,0,0.0,0.0,Related_To
4783,811,4830,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,16.19,14,0,0.0,0.0,Related_To
4784,1316,4831,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,6.59,18,0,0.0,0.0,Related_To
4785,1320,4831,Warehouses,Products,15.0,0.0,0.0,0.0,N/A,0,6.59,18,0,0.0,100.0,Related_To
4786,678,4831,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,6.59,18,0,0.0,0.0,Related_To
4787,662,4831,Warehouses,Products,20.0,0.0,0.0,0.0,N/A,0,6.59,18,0,0.0,0.0,Related_To
4788,1008,4832,Warehouses,Products,35.0,0.0,0.0,0.0,N/A,0,3.74,38,0,0.0,0.0,Related_To
